#    L    TT             EE             TE             PP             TP          
  1652    0.00000E+00    0.00000E+00    0.00000E+00    0.27195E-17    0.11655E-18
  1653    0.00000E+00    0.00000E+00    0.00000E+00    0.27133E-17    0.42128E-19
  1654    0.00000E+00    0.00000E+00    0.00000E+00    0.27070E-17    0.93091E-19
  1655    0.00000E+00    0.00000E+00    0.00000E+00    0.27008E-17    0.26032E-18
  1656    0.00000E+00    0.00000E+00    0.00000E+00    0.26946E-17    0.35281E-18
  1657    0.00000E+00    0.00000E+00    0.00000E+00    0.26884E-17    0.24580E-18
  1658    0.00000E+00    0.00000E+00    0.00000E+00    0.26822E-17    0.56251E-19
  1659    0.00000E+00    0.00000E+00    0.00000E+00    0.26760E-17    0.28256E-20
  1660    0.00000E+00    0.00000E+00    0.00000E+00    0.26698E-17    0.12062E-18
  1661    0.00000E+00    0.00000E+00    0.00000E+00    0.26637E-17    0.20690E-18
  1662    0.00000E+00    0.00000E+00    0.00000E+00    0.26575E-17    0.84190E-19
  1663    0.00000E+00    0.00000E+00    0.00000E+00    0.26514E-17   -0.15528E-18
  1664    0.00000E+00    0.00000E+00    0.00000E+00    0.26453E-17   -0.25352E-18
  1665    0.00000E+00    0.00000E+00    0.00000E+00    0.26392E-17   -0.11897E-18
  1666    0.00000E+00    0.00000E+00    0.00000E+00    0.26331E-17    0.45642E-19
  1667    0.00000E+00    0.00000E+00    0.00000E+00    0.26270E-17    0.13116E-20
  1668    0.00000E+00    0.00000E+00    0.00000E+00    0.26209E-17   -0.20884E-18
  1669    0.00000E+00    0.00000E+00    0.00000E+00    0.26149E-17   -0.30250E-18
  1670    0.00000E+00    0.00000E+00    0.00000E+00    0.26088E-17   -0.12254E-18
  1671    0.00000E+00    0.00000E+00    0.00000E+00    0.26028E-17    0.14625E-18
  1672    0.00000E+00    0.00000E+00    0.00000E+00    0.25968E-17    0.20125E-18
  1673    0.00000E+00    0.00000E+00    0.00000E+00    0.25908E-17    0.83567E-20
  1674    0.00000E+00    0.00000E+00    0.00000E+00    0.25848E-17   -0.15317E-18
  1675    0.00000E+00    0.00000E+00    0.00000E+00    0.25788E-17   -0.57128E-19
  1676    0.00000E+00    0.00000E+00    0.00000E+00    0.25728E-17    0.16430E-18
  1677    0.00000E+00    0.00000E+00    0.00000E+00    0.25669E-17    0.18353E-18
  1678    0.00000E+00    0.00000E+00    0.00000E+00    0.25609E-17   -0.90418E-19
  1679    0.00000E+00    0.00000E+00    0.00000E+00    0.25550E-17   -0.37413E-18
  1680    0.00000E+00    0.00000E+00    0.00000E+00    0.25491E-17   -0.36104E-18
  1681    0.00000E+00    0.00000E+00    0.00000E+00    0.25432E-17   -0.11734E-18
  1682    0.00000E+00    0.00000E+00    0.00000E+00    0.25373E-17   -0.34481E-20
  1683    0.00000E+00    0.00000E+00    0.00000E+00    0.25315E-17   -0.20816E-18
  1684    0.00000E+00    0.00000E+00    0.00000E+00    0.25256E-17   -0.49349E-18
  1685    0.00000E+00    0.00000E+00    0.00000E+00    0.25198E-17   -0.48971E-18
  1686    0.00000E+00    0.00000E+00    0.00000E+00    0.25139E-17   -0.16973E-18
  1687    0.00000E+00    0.00000E+00    0.00000E+00    0.25081E-17    0.11103E-18
  1688    0.00000E+00    0.00000E+00    0.00000E+00    0.25023E-17    0.69799E-19
  1689    0.00000E+00    0.00000E+00    0.00000E+00    0.24966E-17   -0.13712E-18
  1690    0.00000E+00    0.00000E+00    0.00000E+00    0.24908E-17   -0.11652E-18
  1691    0.00000E+00    0.00000E+00    0.00000E+00    0.24850E-17    0.24367E-18
  1692    0.00000E+00    0.00000E+00    0.00000E+00    0.24793E-17    0.61083E-18
  1693    0.00000E+00    0.00000E+00    0.00000E+00    0.24736E-17    0.62061E-18
  1694    0.00000E+00    0.00000E+00    0.00000E+00    0.24679E-17    0.34279E-18
  1695    0.00000E+00    0.00000E+00    0.00000E+00    0.24622E-17    0.19735E-18
  1696    0.00000E+00    0.00000E+00    0.00000E+00    0.24565E-17    0.41939E-18
  1697    0.00000E+00    0.00000E+00    0.00000E+00    0.24508E-17    0.75696E-18
  1698    0.00000E+00    0.00000E+00    0.00000E+00    0.24452E-17    0.79293E-18
  1699    0.00000E+00    0.00000E+00    0.00000E+00    0.24395E-17    0.48083E-18
  1700    0.00000E+00    0.00000E+00    0.00000E+00    0.24339E-17    0.20611E-18
  1701    0.00000E+00    0.00000E+00    0.00000E+00    0.24283E-17    0.28935E-18
  1702    0.00000E+00    0.00000E+00    0.00000E+00    0.24227E-17    0.56878E-18
  1703    0.00000E+00    0.00000E+00    0.00000E+00    0.24172E-17    0.60295E-18
  1704    0.00000E+00    0.00000E+00    0.00000E+00    0.24116E-17    0.23922E-18
  1705    0.00000E+00    0.00000E+00    0.00000E+00    0.24061E-17   -0.17855E-18
  1706    0.00000E+00    0.00000E+00    0.00000E+00    0.24005E-17   -0.23375E-18
  1707    0.00000E+00    0.00000E+00    0.00000E+00    0.23950E-17    0.43031E-19
  1708    0.00000E+00    0.00000E+00    0.00000E+00    0.23895E-17    0.21857E-18
  1709    0.00000E+00    0.00000E+00    0.00000E+00    0.23841E-17    0.76774E-20
  1710    0.00000E+00    0.00000E+00    0.00000E+00    0.23786E-17   -0.36995E-18
  1711    0.00000E+00    0.00000E+00    0.00000E+00    0.23731E-17   -0.47611E-18
  1712    0.00000E+00    0.00000E+00    0.00000E+00    0.23677E-17   -0.21319E-18
  1713    0.00000E+00    0.00000E+00    0.00000E+00    0.23623E-17    0.57669E-19
  1714    0.00000E+00    0.00000E+00    0.00000E+00    0.23569E-17   -0.14920E-19
  1715    0.00000E+00    0.00000E+00    0.00000E+00    0.23515E-17   -0.31910E-18
  1716    0.00000E+00    0.00000E+00    0.00000E+00    0.23461E-17   -0.42003E-18
  1717    0.00000E+00    0.00000E+00    0.00000E+00    0.23407E-17   -0.11439E-18
  1718    0.00000E+00    0.00000E+00    0.00000E+00    0.23354E-17    0.30483E-18
  1719    0.00000E+00    0.00000E+00    0.00000E+00    0.23300E-17    0.40641E-18
  1720    0.00000E+00    0.00000E+00    0.00000E+00    0.23247E-17    0.14790E-18
  1721    0.00000E+00    0.00000E+00    0.00000E+00    0.23194E-17   -0.88297E-19
  1722    0.00000E+00    0.00000E+00    0.00000E+00    0.23141E-17    0.15494E-19
  1723    0.00000E+00    0.00000E+00    0.00000E+00    0.23088E-17    0.31911E-18
  1724    0.00000E+00    0.00000E+00    0.00000E+00    0.23035E-17    0.41525E-18
  1725    0.00000E+00    0.00000E+00    0.00000E+00    0.22982E-17    0.15092E-18
  1726    0.00000E+00    0.00000E+00    0.00000E+00    0.22929E-17   -0.17977E-18
  1727    0.00000E+00    0.00000E+00    0.00000E+00    0.22876E-17   -0.20451E-18
  1728    0.00000E+00    0.00000E+00    0.00000E+00    0.22824E-17    0.68013E-19
  1729    0.00000E+00    0.00000E+00    0.00000E+00    0.22771E-17    0.27011E-18
  1730    0.00000E+00    0.00000E+00    0.00000E+00    0.22719E-17    0.13751E-18
  1731    0.00000E+00    0.00000E+00    0.00000E+00    0.22667E-17   -0.17082E-18
  1732    0.00000E+00    0.00000E+00    0.00000E+00    0.22615E-17   -0.28327E-18
  1733    0.00000E+00    0.00000E+00    0.00000E+00    0.22563E-17   -0.78848E-19
  1734    0.00000E+00    0.00000E+00    0.00000E+00    0.22511E-17    0.17373E-18
  1735    0.00000E+00    0.00000E+00    0.00000E+00    0.22459E-17    0.15816E-18
  1736    0.00000E+00    0.00000E+00    0.00000E+00    0.22407E-17   -0.10329E-18
  1737    0.00000E+00    0.00000E+00    0.00000E+00    0.22355E-17   -0.29141E-18
  1738    0.00000E+00    0.00000E+00    0.00000E+00    0.22303E-17   -0.18975E-18
  1739    0.00000E+00    0.00000E+00    0.00000E+00    0.22252E-17    0.57984E-19
  1740    0.00000E+00    0.00000E+00    0.00000E+00    0.22200E-17    0.13713E-18
  1741    0.00000E+00    0.00000E+00    0.00000E+00    0.22149E-17   -0.51417E-19
  1742    0.00000E+00    0.00000E+00    0.00000E+00    0.22098E-17   -0.28062E-18
  1743    0.00000E+00    0.00000E+00    0.00000E+00    0.22046E-17   -0.28022E-18
  1744    0.00000E+00    0.00000E+00    0.00000E+00    0.21995E-17   -0.56150E-19
  1745    0.00000E+00    0.00000E+00    0.00000E+00    0.21944E-17    0.13283E-18
  1746    0.00000E+00    0.00000E+00    0.00000E+00    0.21893E-17    0.92606E-19
  1747    0.00000E+00    0.00000E+00    0.00000E+00    0.21843E-17   -0.85067E-19
  1748    0.00000E+00    0.00000E+00    0.00000E+00    0.21792E-17   -0.14899E-18
  1749    0.00000E+00    0.00000E+00    0.00000E+00    0.21741E-17    0.77408E-20
  1750    0.00000E+00    0.00000E+00    0.00000E+00    0.21691E-17    0.22950E-18
  1751    0.00000E+00    0.00000E+00    0.00000E+00    0.21640E-17    0.28879E-18
  1752    0.00000E+00    0.00000E+00    0.00000E+00    0.21590E-17    0.14685E-18
  1753    0.00000E+00    0.00000E+00    0.00000E+00    0.21540E-17   -0.16630E-19
  1754    0.00000E+00    0.00000E+00    0.00000E+00    0.21489E-17   -0.21393E-19
  1755    0.00000E+00    0.00000E+00    0.00000E+00    0.21439E-17    0.11031E-18
  1756    0.00000E+00    0.00000E+00    0.00000E+00    0.21389E-17    0.19256E-18
  1757    0.00000E+00    0.00000E+00    0.00000E+00    0.21339E-17    0.98944E-19
  1758    0.00000E+00    0.00000E+00    0.00000E+00    0.21289E-17   -0.89477E-19
  1759    0.00000E+00    0.00000E+00    0.00000E+00    0.21240E-17   -0.17476E-18
  1760    0.00000E+00    0.00000E+00    0.00000E+00    0.21190E-17   -0.64204E-19
  1761    0.00000E+00    0.00000E+00    0.00000E+00    0.21140E-17    0.12424E-18
  1762    0.00000E+00    0.00000E+00    0.00000E+00    0.21091E-17    0.18967E-18
  1763    0.00000E+00    0.00000E+00    0.00000E+00    0.21042E-17    0.68702E-19
  1764    0.00000E+00    0.00000E+00    0.00000E+00    0.20992E-17   -0.94085E-19
  1765    0.00000E+00    0.00000E+00    0.00000E+00    0.20943E-17   -0.10585E-18
  1766    0.00000E+00    0.00000E+00    0.00000E+00    0.20894E-17    0.57876E-19
  1767    0.00000E+00    0.00000E+00    0.00000E+00    0.20845E-17    0.22221E-18
  1768    0.00000E+00    0.00000E+00    0.00000E+00    0.20796E-17    0.20939E-18
  1769    0.00000E+00    0.00000E+00    0.00000E+00    0.20747E-17    0.45347E-19
  1770    0.00000E+00    0.00000E+00    0.00000E+00    0.20699E-17   -0.64656E-19
  1771    0.00000E+00    0.00000E+00    0.00000E+00    0.20650E-17    0.24287E-19
  1772    0.00000E+00    0.00000E+00    0.00000E+00    0.20601E-17    0.21450E-18
  1773    0.00000E+00    0.00000E+00    0.00000E+00    0.20553E-17    0.26554E-18
  1774    0.00000E+00    0.00000E+00    0.00000E+00    0.20505E-17    0.76912E-19
  1775    0.00000E+00    0.00000E+00    0.00000E+00    0.20456E-17   -0.17651E-18
  1776    0.00000E+00    0.00000E+00    0.00000E+00    0.20408E-17   -0.23390E-18
  1777    0.00000E+00    0.00000E+00    0.00000E+00    0.20360E-17   -0.56318E-19
  1778    0.00000E+00    0.00000E+00    0.00000E+00    0.20312E-17    0.11537E-18
  1779    0.00000E+00    0.00000E+00    0.00000E+00    0.20264E-17    0.41747E-19
  1780    0.00000E+00    0.00000E+00    0.00000E+00    0.20216E-17   -0.21799E-18
  1781    0.00000E+00    0.00000E+00    0.00000E+00    0.20168E-17   -0.35928E-18
  1782    0.00000E+00    0.00000E+00    0.00000E+00    0.20121E-17   -0.19353E-18
  1783    0.00000E+00    0.00000E+00    0.00000E+00    0.20073E-17    0.11013E-18
  1784    0.00000E+00    0.00000E+00    0.00000E+00    0.20026E-17    0.20956E-18
  1785    0.00000E+00    0.00000E+00    0.00000E+00    0.19978E-17   -0.23652E-20
  1786    0.00000E+00    0.00000E+00    0.00000E+00    0.19931E-17   -0.25872E-18
  1787    0.00000E+00    0.00000E+00    0.00000E+00    0.19884E-17   -0.23396E-18
  1788    0.00000E+00    0.00000E+00    0.00000E+00    0.19836E-17    0.55374E-19
  1789    0.00000E+00    0.00000E+00    0.00000E+00    0.19789E-17    0.25791E-18
  1790    0.00000E+00    0.00000E+00    0.00000E+00    0.19742E-17    0.11183E-18
  1791    0.00000E+00    0.00000E+00    0.00000E+00    0.19695E-17   -0.22333E-18
  1792    0.00000E+00    0.00000E+00    0.00000E+00    0.19648E-17   -0.34447E-18
  1793    0.00000E+00    0.00000E+00    0.00000E+00    0.19602E-17   -0.93360E-19
  1794    0.00000E+00    0.00000E+00    0.00000E+00    0.19555E-17    0.23804E-18
  1795    0.00000E+00    0.00000E+00    0.00000E+00    0.19508E-17    0.25111E-18
  1796    0.00000E+00    0.00000E+00    0.00000E+00    0.19462E-17   -0.72160E-19
  1797    0.00000E+00    0.00000E+00    0.00000E+00    0.19415E-17   -0.33573E-18
  1798    0.00000E+00    0.00000E+00    0.00000E+00    0.19369E-17   -0.20498E-18
  1799    0.00000E+00    0.00000E+00    0.00000E+00    0.19323E-17    0.18114E-18
  1800    0.00000E+00    0.00000E+00    0.00000E+00    0.19277E-17    0.37138E-18
  1801    0.00000E+00    0.00000E+00    0.00000E+00    0.19231E-17    0.15189E-18
  1802    0.00000E+00    0.00000E+00    0.00000E+00    0.19185E-17   -0.18516E-18
  1803    0.00000E+00    0.00000E+00    0.00000E+00    0.19139E-17   -0.19207E-18
  1804    0.00000E+00    0.00000E+00    0.00000E+00    0.19093E-17    0.18257E-18
  1805    0.00000E+00    0.00000E+00    0.00000E+00    0.19047E-17    0.51597E-18
  1806    0.00000E+00    0.00000E+00    0.00000E+00    0.19001E-17    0.41321E-18
  1807    0.00000E+00    0.00000E+00    0.00000E+00    0.18956E-17   -0.14564E-19
  1808    0.00000E+00    0.00000E+00    0.00000E+00    0.18910E-17   -0.28022E-18
  1809    0.00000E+00    0.00000E+00    0.00000E+00    0.18865E-17   -0.10693E-18
  1810    0.00000E+00    0.00000E+00    0.00000E+00    0.18819E-17    0.24006E-18
  1811    0.00000E+00    0.00000E+00    0.00000E+00    0.18774E-17    0.28173E-18
  1812    0.00000E+00    0.00000E+00    0.00000E+00    0.18729E-17   -0.84001E-19
  1813    0.00000E+00    0.00000E+00    0.00000E+00    0.18684E-17   -0.44950E-18
  1814    0.00000E+00    0.00000E+00    0.00000E+00    0.18639E-17   -0.38789E-18
  1815    0.00000E+00    0.00000E+00    0.00000E+00    0.18594E-17    0.27771E-19
  1816    0.00000E+00    0.00000E+00    0.00000E+00    0.18549E-17    0.30889E-18
  1817    0.00000E+00    0.00000E+00    0.00000E+00    0.18504E-17    0.13981E-18
  1818    0.00000E+00    0.00000E+00    0.00000E+00    0.18460E-17   -0.24271E-18
  1819    0.00000E+00    0.00000E+00    0.00000E+00    0.18415E-17   -0.33896E-18
  1820    0.00000E+00    0.00000E+00    0.00000E+00    0.18371E-17    0.58322E-20
  1821    0.00000E+00    0.00000E+00    0.00000E+00    0.18326E-17    0.41067E-18
  1822    0.00000E+00    0.00000E+00    0.00000E+00    0.18282E-17    0.41533E-18
  1823    0.00000E+00    0.00000E+00    0.00000E+00    0.18237E-17    0.31894E-19
  1824    0.00000E+00    0.00000E+00    0.00000E+00    0.18193E-17   -0.27278E-18
  1825    0.00000E+00    0.00000E+00    0.00000E+00    0.18149E-17   -0.13867E-18
  1826    0.00000E+00    0.00000E+00    0.00000E+00    0.18105E-17    0.25978E-18
  1827    0.00000E+00    0.00000E+00    0.00000E+00    0.18061E-17    0.43122E-18
  1828    0.00000E+00    0.00000E+00    0.00000E+00    0.18017E-17    0.16266E-18
  1829    0.00000E+00    0.00000E+00    0.00000E+00    0.17974E-17   -0.22569E-18
  1830    0.00000E+00    0.00000E+00    0.00000E+00    0.17930E-17   -0.26719E-18
  1831    0.00000E+00    0.00000E+00    0.00000E+00    0.17887E-17    0.92152E-19
  1832    0.00000E+00    0.00000E+00    0.00000E+00    0.17843E-17    0.43137E-18
  1833    0.00000E+00    0.00000E+00    0.00000E+00    0.17800E-17    0.35743E-18
  1834    0.00000E+00    0.00000E+00    0.00000E+00    0.17756E-17   -0.32599E-19
  1835    0.00000E+00    0.00000E+00    0.00000E+00    0.17713E-17   -0.27776E-18
  1836    0.00000E+00    0.00000E+00    0.00000E+00    0.17670E-17   -0.10748E-18
  1837    0.00000E+00    0.00000E+00    0.00000E+00    0.17627E-17    0.24098E-18
  1838    0.00000E+00    0.00000E+00    0.00000E+00    0.17584E-17    0.31368E-18
  1839    0.00000E+00    0.00000E+00    0.00000E+00    0.17541E-17   -0.16140E-19
  1840    0.00000E+00    0.00000E+00    0.00000E+00    0.17498E-17   -0.39991E-18
  1841    0.00000E+00    0.00000E+00    0.00000E+00    0.17456E-17   -0.42948E-18
  1842    0.00000E+00    0.00000E+00    0.00000E+00    0.17413E-17   -0.11594E-18
  1843    0.00000E+00    0.00000E+00    0.00000E+00    0.17371E-17    0.13391E-18
  1844    0.00000E+00    0.00000E+00    0.00000E+00    0.17328E-17    0.62608E-20
  1845    0.00000E+00    0.00000E+00    0.00000E+00    0.17286E-17   -0.34941E-18
  1846    0.00000E+00    0.00000E+00    0.00000E+00    0.17244E-17   -0.50114E-18
  1847    0.00000E+00    0.00000E+00    0.00000E+00    0.17202E-17   -0.24400E-18
  1848    0.00000E+00    0.00000E+00    0.00000E+00    0.17160E-17    0.16422E-18
  1849    0.00000E+00    0.00000E+00    0.00000E+00    0.17118E-17    0.31038E-18
  1850    0.00000E+00    0.00000E+00    0.00000E+00    0.17076E-17    0.10552E-18
  1851    0.00000E+00    0.00000E+00    0.00000E+00    0.17035E-17   -0.12655E-18
  1852    0.00000E+00    0.00000E+00    0.00000E+00    0.16993E-17   -0.45009E-19
  1853    0.00000E+00    0.00000E+00    0.00000E+00    0.16951E-17    0.30129E-18
  1854    0.00000E+00    0.00000E+00    0.00000E+00    0.16910E-17    0.53218E-18
  1855    0.00000E+00    0.00000E+00    0.00000E+00    0.16869E-17    0.38286E-18
  1856    0.00000E+00    0.00000E+00    0.00000E+00    0.16827E-17    0.11362E-19
  1857    0.00000E+00    0.00000E+00    0.00000E+00    0.16786E-17   -0.18892E-18
  1858    0.00000E+00    0.00000E+00    0.00000E+00    0.16745E-17   -0.44785E-19
  1859    0.00000E+00    0.00000E+00    0.00000E+00    0.16704E-17    0.20666E-18
  1860    0.00000E+00    0.00000E+00    0.00000E+00    0.16663E-17    0.20865E-18
  1861    0.00000E+00    0.00000E+00    0.00000E+00    0.16623E-17   -0.90545E-19
  1862    0.00000E+00    0.00000E+00    0.00000E+00    0.16582E-17   -0.37492E-18
  1863    0.00000E+00    0.00000E+00    0.00000E+00    0.16541E-17   -0.32770E-18
  1864    0.00000E+00    0.00000E+00    0.00000E+00    0.16501E-17    0.34374E-20
  1865    0.00000E+00    0.00000E+00    0.00000E+00    0.16460E-17    0.26525E-18
  1866    0.00000E+00    0.00000E+00    0.00000E+00    0.16420E-17    0.20670E-18
  1867    0.00000E+00    0.00000E+00    0.00000E+00    0.16380E-17   -0.41485E-19
  1868    0.00000E+00    0.00000E+00    0.00000E+00    0.16340E-17   -0.13533E-18
  1869    0.00000E+00    0.00000E+00    0.00000E+00    0.16300E-17    0.70673E-19
  1870    0.00000E+00    0.00000E+00    0.00000E+00    0.16260E-17    0.35171E-18
  1871    0.00000E+00    0.00000E+00    0.00000E+00    0.16220E-17    0.37782E-18
  1872    0.00000E+00    0.00000E+00    0.00000E+00    0.16180E-17    0.10179E-18
  1873    0.00000E+00    0.00000E+00    0.00000E+00    0.16140E-17   -0.18414E-18
  1874    0.00000E+00    0.00000E+00    0.00000E+00    0.16101E-17   -0.18655E-18
  1875    0.00000E+00    0.00000E+00    0.00000E+00    0.16061E-17    0.51796E-19
  1876    0.00000E+00    0.00000E+00    0.00000E+00    0.16022E-17    0.20738E-18
  1877    0.00000E+00    0.00000E+00    0.00000E+00    0.15982E-17    0.56387E-19
  1878    0.00000E+00    0.00000E+00    0.00000E+00    0.15943E-17   -0.26467E-18
  1879    0.00000E+00    0.00000E+00    0.00000E+00    0.15904E-17   -0.41930E-18
  1880    0.00000E+00    0.00000E+00    0.00000E+00    0.15865E-17   -0.26140E-18
  1881    0.00000E+00    0.00000E+00    0.00000E+00    0.15826E-17    0.13768E-21
  1882    0.00000E+00    0.00000E+00    0.00000E+00    0.15787E-17    0.51430E-19
  1883    0.00000E+00    0.00000E+00    0.00000E+00    0.15748E-17   -0.15781E-18
  1884    0.00000E+00    0.00000E+00    0.00000E+00    0.15709E-17   -0.35803E-18
  1885    0.00000E+00    0.00000E+00    0.00000E+00    0.15671E-17   -0.27802E-18
  1886    0.00000E+00    0.00000E+00    0.00000E+00    0.15632E-17    0.37031E-19
  1887    0.00000E+00    0.00000E+00    0.00000E+00    0.15593E-17    0.27850E-18
  1888    0.00000E+00    0.00000E+00    0.00000E+00    0.15555E-17    0.23243E-18
  1889    0.00000E+00    0.00000E+00    0.00000E+00    0.15517E-17    0.21371E-19
  1890    0.00000E+00    0.00000E+00    0.00000E+00    0.15478E-17   -0.50386E-19
  1891    0.00000E+00    0.00000E+00    0.00000E+00    0.15440E-17    0.13825E-18
  1892    0.00000E+00    0.00000E+00    0.00000E+00    0.15402E-17    0.38031E-18
  1893    0.00000E+00    0.00000E+00    0.00000E+00    0.15364E-17    0.38449E-18
  1894    0.00000E+00    0.00000E+00    0.00000E+00    0.15326E-17    0.11857E-18
  1895    0.00000E+00    0.00000E+00    0.00000E+00    0.15288E-17   -0.15025E-18
  1896    0.00000E+00    0.00000E+00    0.00000E+00    0.15250E-17   -0.16302E-18
  1897    0.00000E+00    0.00000E+00    0.00000E+00    0.15212E-17    0.37184E-19
  1898    0.00000E+00    0.00000E+00    0.00000E+00    0.15175E-17    0.16647E-18
  1899    0.00000E+00    0.00000E+00    0.00000E+00    0.15137E-17    0.38535E-19
  1900    0.00000E+00    0.00000E+00    0.00000E+00    0.15100E-17   -0.21888E-18
  1901    0.00000E+00    0.00000E+00    0.00000E+00    0.15062E-17   -0.31921E-18
  1902    0.00000E+00    0.00000E+00    0.00000E+00    0.15025E-17   -0.15525E-18
  1903    0.00000E+00    0.00000E+00    0.00000E+00    0.14988E-17    0.78480E-19
  1904    0.00000E+00    0.00000E+00    0.00000E+00    0.14950E-17    0.11773E-18
  1905    0.00000E+00    0.00000E+00    0.00000E+00    0.14913E-17   -0.63361E-19
  1906    0.00000E+00    0.00000E+00    0.00000E+00    0.14876E-17   -0.22967E-18
  1907    0.00000E+00    0.00000E+00    0.00000E+00    0.14839E-17   -0.16822E-18
  1908    0.00000E+00    0.00000E+00    0.00000E+00    0.14802E-17    0.60871E-19
  1909    0.00000E+00    0.00000E+00    0.00000E+00    0.14766E-17    0.19888E-18
  1910    0.00000E+00    0.00000E+00    0.00000E+00    0.14729E-17    0.94911E-19
  1911    0.00000E+00    0.00000E+00    0.00000E+00    0.14692E-17   -0.11892E-18
  1912    0.00000E+00    0.00000E+00    0.00000E+00    0.14656E-17   -0.18560E-18
  1913    0.00000E+00    0.00000E+00    0.00000E+00    0.14619E-17   -0.23490E-19
  1914    0.00000E+00    0.00000E+00    0.00000E+00    0.14583E-17    0.18413E-18
  1915    0.00000E+00    0.00000E+00    0.00000E+00    0.14546E-17    0.20898E-18
  1916    0.00000E+00    0.00000E+00    0.00000E+00    0.14510E-17    0.43170E-19
  1917    0.00000E+00    0.00000E+00    0.00000E+00    0.14474E-17   -0.99677E-19
  1918    0.00000E+00    0.00000E+00    0.00000E+00    0.14437E-17   -0.41202E-19
  1919    0.00000E+00    0.00000E+00    0.00000E+00    0.14401E-17    0.15319E-18
  1920    0.00000E+00    0.00000E+00    0.00000E+00    0.14365E-17    0.25551E-18
  1921    0.00000E+00    0.00000E+00    0.00000E+00    0.14329E-17    0.14343E-18
  1922    0.00000E+00    0.00000E+00    0.00000E+00    0.14294E-17   -0.61019E-19
  1923    0.00000E+00    0.00000E+00    0.00000E+00    0.14258E-17   -0.13892E-18
  1924    0.00000E+00    0.00000E+00    0.00000E+00    0.14222E-17   -0.27959E-19
  1925    0.00000E+00    0.00000E+00    0.00000E+00    0.14186E-17    0.11490E-18
  1926    0.00000E+00    0.00000E+00    0.00000E+00    0.14151E-17    0.10653E-18
  1927    0.00000E+00    0.00000E+00    0.00000E+00    0.14115E-17   -0.46942E-19
  1928    0.00000E+00    0.00000E+00    0.00000E+00    0.14080E-17   -0.16363E-18
  1929    0.00000E+00    0.00000E+00    0.00000E+00    0.14045E-17   -0.10459E-18
  1930    0.00000E+00    0.00000E+00    0.00000E+00    0.14009E-17    0.63002E-19
  1931    0.00000E+00    0.00000E+00    0.00000E+00    0.13974E-17    0.14594E-18
  1932    0.00000E+00    0.00000E+00    0.00000E+00    0.13939E-17    0.47898E-19
  1933    0.00000E+00    0.00000E+00    0.00000E+00    0.13904E-17   -0.12648E-18
  1934    0.00000E+00    0.00000E+00    0.00000E+00    0.13869E-17   -0.20115E-18
  1935    0.00000E+00    0.00000E+00    0.00000E+00    0.13835E-17   -0.13299E-18
  1936    0.00000E+00    0.00000E+00    0.00000E+00    0.13800E-17   -0.52225E-19
  1937    0.00000E+00    0.00000E+00    0.00000E+00    0.13765E-17   -0.99240E-19
  1938    0.00000E+00    0.00000E+00    0.00000E+00    0.13731E-17   -0.25453E-18
  1939    0.00000E+00    0.00000E+00    0.00000E+00    0.13696E-17   -0.35946E-18
  1940    0.00000E+00    0.00000E+00    0.00000E+00    0.13662E-17   -0.29808E-18
  1941    0.00000E+00    0.00000E+00    0.00000E+00    0.13627E-17   -0.12624E-18
  1942    0.00000E+00    0.00000E+00    0.00000E+00    0.13593E-17   -0.21208E-20
  1943    0.00000E+00    0.00000E+00    0.00000E+00    0.13559E-17   -0.50983E-20
  1944    0.00000E+00    0.00000E+00    0.00000E+00    0.13525E-17   -0.53467E-19
  1945    0.00000E+00    0.00000E+00    0.00000E+00    0.13491E-17   -0.98883E-20
  1946    0.00000E+00    0.00000E+00    0.00000E+00    0.13457E-17    0.15393E-18
  1947    0.00000E+00    0.00000E+00    0.00000E+00    0.13423E-17    0.32343E-18
  1948    0.00000E+00    0.00000E+00    0.00000E+00    0.13389E-17    0.37104E-18
  1949    0.00000E+00    0.00000E+00    0.00000E+00    0.13356E-17    0.29547E-18
  1950    0.00000E+00    0.00000E+00    0.00000E+00    0.13322E-17    0.21304E-18
  1951    0.00000E+00    0.00000E+00    0.00000E+00    0.13289E-17    0.21849E-18
  1952    0.00000E+00    0.00000E+00    0.00000E+00    0.13255E-17    0.27954E-18
  1953    0.00000E+00    0.00000E+00    0.00000E+00    0.13222E-17    0.28260E-18
  1954    0.00000E+00    0.00000E+00    0.00000E+00    0.13189E-17    0.17037E-18
  1955    0.00000E+00    0.00000E+00    0.00000E+00    0.13156E-17    0.10606E-19
  1956    0.00000E+00    0.00000E+00    0.00000E+00    0.13123E-17   -0.79190E-19
  1957    0.00000E+00    0.00000E+00    0.00000E+00    0.13090E-17   -0.60649E-19
  1958    0.00000E+00    0.00000E+00    0.00000E+00    0.13057E-17   -0.98772E-20
  1959    0.00000E+00    0.00000E+00    0.00000E+00    0.13024E-17   -0.23879E-19
  1960    0.00000E+00    0.00000E+00    0.00000E+00    0.12991E-17   -0.10876E-18
  1961    0.00000E+00    0.00000E+00    0.00000E+00    0.12959E-17   -0.17590E-18
  1962    0.00000E+00    0.00000E+00    0.00000E+00    0.12926E-17   -0.14628E-18
  1963    0.00000E+00    0.00000E+00    0.00000E+00    0.12894E-17   -0.42406E-19
  1964    0.00000E+00    0.00000E+00    0.00000E+00    0.12862E-17    0.34225E-19
  1965    0.00000E+00    0.00000E+00    0.00000E+00    0.12829E-17    0.11762E-19
