#    L    TT             EE             TE          
  1500    0.11230E+03    0.41826E+01    0.13598E+01
  1501    0.11173E+03    0.42068E+01    0.12963E+01
  1502    0.11118E+03    0.42308E+01    0.12311E+01
  1503    0.11063E+03    0.42544E+01    0.11640E+01
  1504    0.11009E+03    0.42776E+01    0.10953E+01
  1505    0.10955E+03    0.43005E+01    0.10248E+01
  1506    0.10902E+03    0.43229E+01    0.95270E+00
  1507    0.10850E+03    0.43450E+01    0.87884E+00
  1508    0.10799E+03    0.43667E+01    0.80353E+00
  1509    0.10748E+03    0.43879E+01    0.72650E+00
  1510    0.10698E+03    0.44087E+01    0.64810E+00
  1511    0.10648E+03    0.44291E+01    0.56805E+00
  1512    0.10600E+03    0.44490E+01    0.48670E+00
  1513    0.10552E+03    0.44685E+01    0.40378E+00
  1514    0.10505E+03    0.44876E+01    0.31961E+00
  1515    0.10458E+03    0.45061E+01    0.23400E+00
  1516    0.10413E+03    0.45243E+01    0.14719E+00
  1517    0.10368E+03    0.45419E+01    0.59023E-01
  1518    0.10324E+03    0.45590E+01   -0.30269E-01
  1519    0.10280E+03    0.45757E+01   -0.12083E+00
  1520    0.10238E+03    0.45919E+01   -0.21244E+00
  1521    0.10196E+03    0.46075E+01   -0.30523E+00
  1522    0.10155E+03    0.46227E+01   -0.39900E+00
  1523    0.10115E+03    0.46373E+01   -0.49385E+00
  1524    0.10076E+03    0.46514E+01   -0.58961E+00
  1525    0.10037E+03    0.46650E+01   -0.68636E+00
  1526    0.99995E+02    0.46780E+01   -0.78394E+00
  1527    0.99627E+02    0.46905E+01   -0.88242E+00
  1528    0.99267E+02    0.47025E+01   -0.98164E+00
  1529    0.98915E+02    0.47139E+01   -0.10817E+01
  1530    0.98573E+02    0.47248E+01   -0.11824E+01
  1531    0.98238E+02    0.47352E+01   -0.12837E+01
  1532    0.97912E+02    0.47449E+01   -0.13858E+01
  1533    0.97594E+02    0.47542E+01   -0.14884E+01
  1534    0.97285E+02    0.47627E+01   -0.15916E+01
  1535    0.96985E+02    0.47709E+01   -0.16952E+01
  1536    0.96692E+02    0.47783E+01   -0.17994E+01
  1537    0.96409E+02    0.47853E+01   -0.19038E+01
  1538    0.96134E+02    0.47915E+01   -0.20088E+01
  1539    0.95868E+02    0.47973E+01   -0.21140E+01
  1540    0.95610E+02    0.48025E+01   -0.22195E+01
  1541    0.95361E+02    0.48071E+01   -0.23252E+01
  1542    0.95120E+02    0.48111E+01   -0.24312E+01
  1543    0.94888E+02    0.48145E+01   -0.25372E+01
  1544    0.94664E+02    0.48173E+01   -0.26434E+01
  1545    0.94449E+02    0.48196E+01   -0.27496E+01
  1546    0.94242E+02    0.48212E+01   -0.28559E+01
  1547    0.94044E+02    0.48223E+01   -0.29621E+01
  1548    0.93854E+02    0.48227E+01   -0.30683E+01
  1549    0.93673E+02    0.48227E+01   -0.31743E+01
  1550    0.93499E+02    0.48219E+01   -0.32802E+01
  1551    0.93335E+02    0.48207E+01   -0.33859E+01
  1552    0.93178E+02    0.48187E+01   -0.34914E+01
  1553    0.93030E+02    0.48163E+01   -0.35965E+01
  1554    0.92891E+02    0.48132E+01   -0.37014E+01
  1555    0.92759E+02    0.48096E+01   -0.38058E+01
  1556    0.92635E+02    0.48054E+01   -0.39099E+01
  1557    0.92520E+02    0.48006E+01   -0.40135E+01
  1558    0.92412E+02    0.47952E+01   -0.41167E+01
  1559    0.92312E+02    0.47892E+01   -0.42193E+01
  1560    0.92221E+02    0.47827E+01   -0.43214E+01
  1561    0.92137E+02    0.47756E+01   -0.44228E+01
  1562    0.92060E+02    0.47679E+01   -0.45236E+01
  1563    0.91992E+02    0.47597E+01   -0.46237E+01
  1564    0.91931E+02    0.47508E+01   -0.47231E+01
  1565    0.91877E+02    0.47415E+01   -0.48217E+01
  1566    0.91831E+02    0.47316E+01   -0.49195E+01
  1567    0.91793E+02    0.47211E+01   -0.50165E+01
  1568    0.91761E+02    0.47101E+01   -0.51126E+01
  1569    0.91737E+02    0.46986E+01   -0.52078E+01
  1570    0.91720E+02    0.46864E+01   -0.53021E+01
  1571    0.91710E+02    0.46739E+01   -0.53954E+01
  1572    0.91707E+02    0.46607E+01   -0.54876E+01
  1573    0.91710E+02    0.46471E+01   -0.55788E+01
  1574    0.91720E+02    0.46328E+01   -0.56690E+01
  1575    0.91737E+02    0.46182E+01   -0.57580E+01
  1576    0.91761E+02    0.46030E+01   -0.58459E+01
  1577    0.91791E+02    0.45873E+01   -0.59326E+01
  1578    0.91827E+02    0.45711E+01   -0.60180E+01
  1579    0.91869E+02    0.45545E+01   -0.61023E+01
  1580    0.91917E+02    0.45373E+01   -0.61852E+01
  1581    0.91972E+02    0.45197E+01   -0.62669E+01
  1582    0.92032E+02    0.45016E+01   -0.63472E+01
  1583    0.92098E+02    0.44831E+01   -0.64262E+01
  1584    0.92169E+02    0.44641E+01   -0.65038E+01
  1585    0.92246E+02    0.44447E+01   -0.65800E+01
  1586    0.92328E+02    0.44248E+01   -0.66547E+01
  1587    0.92416E+02    0.44045E+01   -0.67280E+01
  1588    0.92508E+02    0.43838E+01   -0.67998E+01
  1589    0.92606E+02    0.43627E+01   -0.68701E+01
  1590    0.92709E+02    0.43412E+01   -0.69389E+01
  1591    0.92816E+02    0.43192E+01   -0.70060E+01
  1592    0.92928E+02    0.42969E+01   -0.70717E+01
  1593    0.93044E+02    0.42742E+01   -0.71356E+01
  1594    0.93165E+02    0.42512E+01   -0.71980E+01
  1595    0.93289E+02    0.42277E+01   -0.72587E+01
  1596    0.93418E+02    0.42040E+01   -0.73179E+01
  1597    0.93551E+02    0.41798E+01   -0.73752E+01
  1598    0.93688E+02    0.41554E+01   -0.74310E+01
  1599    0.93828E+02    0.41306E+01   -0.74849E+01
  1600    0.93972E+02    0.41056E+01   -0.75372E+01
  1601    0.94119E+02    0.40802E+01   -0.75877E+01
  1602    0.94270E+02    0.40545E+01   -0.76365E+01
  1603    0.94423E+02    0.40285E+01   -0.76834E+01
  1604    0.94580E+02    0.40023E+01   -0.77287E+01
  1605    0.94739E+02    0.39758E+01   -0.77720E+01
  1606    0.94901E+02    0.39491E+01   -0.78137E+01
  1607    0.95065E+02    0.39220E+01   -0.78534E+01
  1608    0.95232E+02    0.38948E+01   -0.78914E+01
  1609    0.95401E+02    0.38673E+01   -0.79274E+01
  1610    0.95573E+02    0.38397E+01   -0.79617E+01
  1611    0.95746E+02    0.38117E+01   -0.79940E+01
  1612    0.95921E+02    0.37837E+01   -0.80246E+01
  1613    0.96097E+02    0.37554E+01   -0.80532E+01
  1614    0.96276E+02    0.37270E+01   -0.80801E+01
  1615    0.96455E+02    0.36984E+01   -0.81049E+01
  1616    0.96636E+02    0.36696E+01   -0.81280E+01
  1617    0.96818E+02    0.36407E+01   -0.81491E+01
  1618    0.97001E+02    0.36117E+01   -0.81684E+01
  1619    0.97185E+02    0.35825E+01   -0.81857E+01
  1620    0.97369E+02    0.35533E+01   -0.82013E+01
  1621    0.97554E+02    0.35239E+01   -0.82148E+01
  1622    0.97739E+02    0.34945E+01   -0.82266E+01
  1623    0.97925E+02    0.34650E+01   -0.82364E+01
  1624    0.98111E+02    0.34354E+01   -0.82444E+01
  1625    0.98296E+02    0.34057E+01   -0.82504E+01
  1626    0.98482E+02    0.33761E+01   -0.82546E+01
  1627    0.98667E+02    0.33463E+01   -0.82569E+01
  1628    0.98852E+02    0.33166E+01   -0.82575E+01
  1629    0.99036E+02    0.32868E+01   -0.82560E+01
  1630    0.99220E+02    0.32571E+01   -0.82528E+01
  1631    0.99402E+02    0.32273E+01   -0.82477E+01
  1632    0.99584E+02    0.31976E+01   -0.82408E+01
  1633    0.99764E+02    0.31678E+01   -0.82320E+01
  1634    0.99944E+02    0.31382E+01   -0.82215E+01
  1635    0.10012E+03    0.31085E+01   -0.82091E+01
  1636    0.10030E+03    0.30790E+01   -0.81950E+01
  1637    0.10047E+03    0.30495E+01   -0.81791E+01
  1638    0.10065E+03    0.30201E+01   -0.81614E+01
  1639    0.10082E+03    0.29908E+01   -0.81419E+01
  1640    0.10099E+03    0.29616E+01   -0.81208E+01
  1641    0.10115E+03    0.29324E+01   -0.80978E+01
  1642    0.10132E+03    0.29035E+01   -0.80733E+01
  1643    0.10148E+03    0.28746E+01   -0.80469E+01
  1644    0.10164E+03    0.28459E+01   -0.80190E+01
  1645    0.10180E+03    0.28173E+01   -0.79893E+01
  1646    0.10195E+03    0.27889E+01   -0.79581E+01
  1647    0.10211E+03    0.27607E+01   -0.79251E+01
  1648    0.10226E+03    0.27326E+01   -0.78907E+01
  1649    0.10240E+03    0.27047E+01   -0.78546E+01
  1650    0.10254E+03    0.26771E+01   -0.78170E+01
  1651    0.10268E+03    0.26496E+01   -0.77779E+01
  1652    0.10282E+03    0.26224E+01   -0.77371E+01
  1653    0.10295E+03    0.25954E+01   -0.76950E+01
  1654    0.10308E+03    0.25686E+01   -0.76513E+01
  1655    0.10321E+03    0.25420E+01   -0.76062E+01
  1656    0.10333E+03    0.25157E+01   -0.75596E+01
  1657    0.10345E+03    0.24897E+01   -0.75118E+01
  1658    0.10356E+03    0.24639E+01   -0.74624E+01
  1659    0.10367E+03    0.24385E+01   -0.74118E+01
  1660    0.10378E+03    0.24132E+01   -0.73597E+01
  1661    0.10388E+03    0.23884E+01   -0.73065E+01
  1662    0.10398E+03    0.23637E+01   -0.72518E+01
  1663    0.10407E+03    0.23394E+01   -0.71961E+01
  1664    0.10416E+03    0.23154E+01   -0.71390E+01
  1665    0.10425E+03    0.22918E+01   -0.70808E+01
  1666    0.10433E+03    0.22685E+01   -0.70214E+01
  1667    0.10441E+03    0.22455E+01   -0.69609E+01
  1668    0.10448E+03    0.22228E+01   -0.68992E+01
  1669    0.10454E+03    0.22005E+01   -0.68366E+01
  1670    0.10460E+03    0.21786E+01   -0.67728E+01
  1671    0.10466E+03    0.21570E+01   -0.67081E+01
  1672    0.10471E+03    0.21358E+01   -0.66423E+01
  1673    0.10476E+03    0.21150E+01   -0.65756E+01
  1674    0.10480E+03    0.20945E+01   -0.65080E+01
  1675    0.10484E+03    0.20745E+01   -0.64395E+01
  1676    0.10487E+03    0.20548E+01   -0.63701E+01
  1677    0.10490E+03    0.20356E+01   -0.62999E+01
  1678    0.10492E+03    0.20167E+01   -0.62289E+01
  1679    0.10493E+03    0.19983E+01   -0.61571E+01
  1680    0.10494E+03    0.19802E+01   -0.60846E+01
  1681    0.10495E+03    0.19626E+01   -0.60114E+01
  1682    0.10495E+03    0.19454E+01   -0.59375E+01
  1683    0.10494E+03    0.19287E+01   -0.58631E+01
  1684    0.10493E+03    0.19124E+01   -0.57879E+01
  1685    0.10492E+03    0.18965E+01   -0.57123E+01
  1686    0.10489E+03    0.18810E+01   -0.56360E+01
  1687    0.10487E+03    0.18660E+01   -0.55594E+01
  1688    0.10483E+03    0.18515E+01   -0.54821E+01
  1689    0.10480E+03    0.18374E+01   -0.54046E+01
  1690    0.10475E+03    0.18237E+01   -0.53265E+01
  1691    0.10470E+03    0.18106E+01   -0.52482E+01
  1692    0.10465E+03    0.17978E+01   -0.51694E+01
  1693    0.10459E+03    0.17856E+01   -0.50904E+01
  1694    0.10452E+03    0.17737E+01   -0.50111E+01
  1695    0.10445E+03    0.17624E+01   -0.49316E+01
  1696    0.10437E+03    0.17515E+01   -0.48519E+01
  1697    0.10429E+03    0.17411E+01   -0.47720E+01
  1698    0.10420E+03    0.17312E+01   -0.46920E+01
  1699    0.10411E+03    0.17218E+01   -0.46119E+01
  1700    0.10401E+03    0.17128E+01   -0.45317E+01
  1701    0.10390E+03    0.17043E+01   -0.44515E+01
  1702    0.10379E+03    0.16963E+01   -0.43713E+01
  1703    0.10368E+03    0.16887E+01   -0.42912E+01
  1704    0.10356E+03    0.16816E+01   -0.42110E+01
  1705    0.10343E+03    0.16750E+01   -0.41311E+01
  1706    0.10330E+03    0.16689E+01   -0.40512E+01
  1707    0.10316E+03    0.16633E+01   -0.39715E+01
  1708    0.10302E+03    0.16581E+01   -0.38920E+01
  1709    0.10287E+03    0.16534E+01   -0.38128E+01
  1710    0.10272E+03    0.16492E+01   -0.37338E+01
  1711    0.10256E+03    0.16455E+01   -0.36551E+01
  1712    0.10240E+03    0.16422E+01   -0.35767E+01
  1713    0.10223E+03    0.16394E+01   -0.34987E+01
  1714    0.10206E+03    0.16371E+01   -0.34211E+01
  1715    0.10188E+03    0.16352E+01   -0.33439E+01
  1716    0.10169E+03    0.16338E+01   -0.32671E+01
  1717    0.10150E+03    0.16329E+01   -0.31908E+01
  1718    0.10131E+03    0.16324E+01   -0.31151E+01
  1719    0.10111E+03    0.16324E+01   -0.30398E+01
  1720    0.10091E+03    0.16329E+01   -0.29652E+01
  1721    0.10070E+03    0.16338E+01   -0.28911E+01
  1722    0.10049E+03    0.16351E+01   -0.28177E+01
  1723    0.10027E+03    0.16369E+01   -0.27449E+01
  1724    0.10005E+03    0.16392E+01   -0.26728E+01
  1725    0.99821E+02    0.16419E+01   -0.26014E+01
  1726    0.99590E+02    0.16450E+01   -0.25308E+01
  1727    0.99355E+02    0.16486E+01   -0.24609E+01
  1728    0.99115E+02    0.16526E+01   -0.23918E+01
  1729    0.98871E+02    0.16570E+01   -0.23235E+01
  1730    0.98624E+02    0.16618E+01   -0.22560E+01
  1731    0.98371E+02    0.16671E+01   -0.21895E+01
  1732    0.98116E+02    0.16728E+01   -0.21238E+01
  1733    0.97856E+02    0.16789E+01   -0.20590E+01
  1734    0.97592E+02    0.16853E+01   -0.19952E+01
  1735    0.97325E+02    0.16922E+01   -0.19323E+01
  1736    0.97054E+02    0.16995E+01   -0.18704E+01
  1737    0.96779E+02    0.17072E+01   -0.18096E+01
  1738    0.96501E+02    0.17152E+01   -0.17497E+01
  1739    0.96219E+02    0.17236E+01   -0.16909E+01
  1740    0.95934E+02    0.17324E+01   -0.16332E+01
  1741    0.95646E+02    0.17416E+01   -0.15765E+01
  1742    0.95355E+02    0.17511E+01   -0.15210E+01
  1743    0.95060E+02    0.17610E+01   -0.14666E+01
  1744    0.94763E+02    0.17712E+01   -0.14133E+01
  1745    0.94463E+02    0.17817E+01   -0.13612E+01
  1746    0.94160E+02    0.17926E+01   -0.13103E+01
  1747    0.93854E+02    0.18038E+01   -0.12606E+01
  1748    0.93546E+02    0.18154E+01   -0.12121E+01
  1749    0.93235E+02    0.18272E+01   -0.11648E+01
  1750    0.92922E+02    0.18394E+01   -0.11188E+01
  1751    0.92606E+02    0.18519E+01   -0.10740E+01
  1752    0.92289E+02    0.18646E+01   -0.10305E+01
  1753    0.91969E+02    0.18776E+01   -0.98835E+00
  1754    0.91647E+02    0.18910E+01   -0.94744E+00
  1755    0.91323E+02    0.19045E+01   -0.90787E+00
  1756    0.90998E+02    0.19184E+01   -0.86959E+00
  1757    0.90671E+02    0.19325E+01   -0.83268E+00
  1758    0.90342E+02    0.19469E+01   -0.79708E+00
  1759    0.90012E+02    0.19614E+01   -0.76288E+00
  1760    0.89680E+02    0.19763E+01   -0.73001E+00
  1761    0.89347E+02    0.19913E+01   -0.69854E+00
  1762    0.89013E+02    0.20066E+01   -0.66843E+00
  1763    0.88678E+02    0.20221E+01   -0.63974E+00
  1764    0.88342E+02    0.20377E+01   -0.61241E+00
  1765    0.88004E+02    0.20536E+01   -0.58653E+00
  1766    0.87667E+02    0.20697E+01   -0.56201E+00
  1767    0.87328E+02    0.20859E+01   -0.53895E+00
  1768    0.86989E+02    0.21023E+01   -0.51727E+00
  1769    0.86649E+02    0.21188E+01   -0.49704E+00
  1770    0.86309E+02    0.21356E+01   -0.47820E+00
  1771    0.85969E+02    0.21524E+01   -0.46083E+00
  1772    0.85629E+02    0.21694E+01   -0.44485E+00
  1773    0.85288E+02    0.21865E+01   -0.43034E+00
  1774    0.84948E+02    0.22037E+01   -0.41722E+00
  1775    0.84607E+02    0.22211E+01   -0.40558E+00
  1776    0.84267E+02    0.22385E+01   -0.39532E+00
  1777    0.83928E+02    0.22561E+01   -0.38649E+00
  1778    0.83588E+02    0.22737E+01   -0.37914E+00
  1779    0.83250E+02    0.22914E+01   -0.37317E+00
  1780    0.82912E+02    0.23091E+01   -0.36867E+00
  1781    0.82575E+02    0.23270E+01   -0.36554E+00
  1782    0.82238E+02    0.23448E+01   -0.36389E+00
  1783    0.81903E+02    0.23627E+01   -0.36358E+00
  1784    0.81568E+02    0.23807E+01   -0.36475E+00
  1785    0.81235E+02    0.23986E+01   -0.36726E+00
  1786    0.80902E+02    0.24166E+01   -0.37123E+00
  1787    0.80572E+02    0.24346E+01   -0.37653E+00
  1788    0.80242E+02    0.24526E+01   -0.38327E+00
  1789    0.79914E+02    0.24706E+01   -0.39132E+00
  1790    0.79588E+02    0.24885E+01   -0.40081E+00
  1791    0.79263E+02    0.25065E+01   -0.41158E+00
  1792    0.78940E+02    0.25244E+01   -0.42376E+00
  1793    0.78620E+02    0.25423E+01   -0.43723E+00
  1794    0.78300E+02    0.25600E+01   -0.45207E+00
  1795    0.77984E+02    0.25778E+01   -0.46818E+00
  1796    0.77669E+02    0.25955E+01   -0.48564E+00
  1797    0.77356E+02    0.26131E+01   -0.50433E+00
  1798    0.77046E+02    0.26306E+01   -0.52437E+00
  1799    0.76738E+02    0.26481E+01   -0.54561E+00
  1800    0.76432E+02    0.26654E+01   -0.56816E+00
  1801    0.76129E+02    0.26826E+01   -0.59189E+00
  1802    0.75829E+02    0.26997E+01   -0.61689E+00
  1803    0.75532E+02    0.27167E+01   -0.64305E+00
  1804    0.75236E+02    0.27336E+01   -0.67046E+00
  1805    0.74945E+02    0.27503E+01   -0.69898E+00
  1806    0.74655E+02    0.27669E+01   -0.72874E+00
  1807    0.74369E+02    0.27833E+01   -0.75956E+00
  1808    0.74086E+02    0.27996E+01   -0.79158E+00
  1809    0.73806E+02    0.28157E+01   -0.82465E+00
  1810    0.73529E+02    0.28316E+01   -0.85886E+00
  1811    0.73256E+02    0.28474E+01   -0.89409E+00
  1812    0.72986E+02    0.28629E+01   -0.93043E+00
  1813    0.72719E+02    0.28783E+01   -0.96775E+00
  1814    0.72456E+02    0.28935E+01   -0.10061E+01
  1815    0.72196E+02    0.29084E+01   -0.10455E+01
  1816    0.71940E+02    0.29232E+01   -0.10858E+01
  1817    0.71687E+02    0.29377E+01   -0.11271E+01
  1818    0.71438E+02    0.29520E+01   -0.11693E+01
  1819    0.71193E+02    0.29661E+01   -0.12124E+01
  1820    0.70951E+02    0.29799E+01   -0.12565E+01
  1821    0.70714E+02    0.29935E+01   -0.13014E+01
  1822    0.70480E+02    0.30068E+01   -0.13471E+01
  1823    0.70250E+02    0.30199E+01   -0.13936E+01
  1824    0.70024E+02    0.30327E+01   -0.14410E+01
  1825    0.69802E+02    0.30452E+01   -0.14891E+01
  1826    0.69584E+02    0.30575E+01   -0.15380E+01
  1827    0.69370E+02    0.30695E+01   -0.15876E+01
  1828    0.69160E+02    0.30812E+01   -0.16380E+01
  1829    0.68955E+02    0.30926E+01   -0.16890E+01
  1830    0.68753E+02    0.31037E+01   -0.17406E+01
  1831    0.68556E+02    0.31146E+01   -0.17929E+01
  1832    0.68363E+02    0.31251E+01   -0.18458E+01
  1833    0.68174E+02    0.31353E+01   -0.18993E+01
  1834    0.67990E+02    0.31452E+01   -0.19534E+01
  1835    0.67810E+02    0.31548E+01   -0.20079E+01
  1836    0.67634E+02    0.31641E+01   -0.20630E+01
  1837    0.67463E+02    0.31730E+01   -0.21186E+01
  1838    0.67295E+02    0.31816E+01   -0.21746E+01
  1839    0.67133E+02    0.31900E+01   -0.22311E+01
  1840    0.66974E+02    0.31979E+01   -0.22880E+01
  1841    0.66821E+02    0.32055E+01   -0.23452E+01
  1842    0.66671E+02    0.32129E+01   -0.24028E+01
  1843    0.66526E+02    0.32198E+01   -0.24607E+01
  1844    0.66386E+02    0.32264E+01   -0.25190E+01
  1845    0.66250E+02    0.32326E+01   -0.25775E+01
  1846    0.66118E+02    0.32385E+01   -0.26363E+01
  1847    0.65990E+02    0.32441E+01   -0.26953E+01
  1848    0.65868E+02    0.32493E+01   -0.27545E+01
  1849    0.65749E+02    0.32541E+01   -0.28138E+01
  1850    0.65636E+02    0.32586E+01   -0.28733E+01
  1851    0.65526E+02    0.32627E+01   -0.29330E+01
  1852    0.65421E+02    0.32664E+01   -0.29927E+01
  1853    0.65320E+02    0.32698E+01   -0.30525E+01
  1854    0.65224E+02    0.32728E+01   -0.31123E+01
  1855    0.65132E+02    0.32755E+01   -0.31721E+01
  1856    0.65045E+02    0.32778E+01   -0.32320E+01
  1857    0.64961E+02    0.32797E+01   -0.32918E+01
  1858    0.64883E+02    0.32812E+01   -0.33515E+01
  1859    0.64808E+02    0.32824E+01   -0.34112E+01
  1860    0.64738E+02    0.32832E+01   -0.34707E+01
  1861    0.64672E+02    0.32836E+01   -0.35301E+01
  1862    0.64610E+02    0.32837E+01   -0.35893E+01
  1863    0.64553E+02    0.32834E+01   -0.36484E+01
  1864    0.64500E+02    0.32827E+01   -0.37072E+01
  1865    0.64450E+02    0.32816E+01   -0.37658E+01
  1866    0.64405E+02    0.32802E+01   -0.38241E+01
  1867    0.64364E+02    0.32784E+01   -0.38821E+01
  1868    0.64328E+02    0.32763E+01   -0.39399E+01
  1869    0.64295E+02    0.32737E+01   -0.39972E+01
  1870    0.64266E+02    0.32709E+01   -0.40543E+01
  1871    0.64241E+02    0.32676E+01   -0.41109E+01
  1872    0.64220E+02    0.32640E+01   -0.41672E+01
  1873    0.64203E+02    0.32600E+01   -0.42230E+01
  1874    0.64189E+02    0.32557E+01   -0.42783E+01
  1875    0.64180E+02    0.32510E+01   -0.43332E+01
  1876    0.64174E+02    0.32459E+01   -0.43876E+01
  1877    0.64172E+02    0.32405E+01   -0.44414E+01
  1878    0.64173E+02    0.32347E+01   -0.44948E+01
  1879    0.64178E+02    0.32286E+01   -0.45475E+01
  1880    0.64187E+02    0.32222E+01   -0.45997E+01
  1881    0.64199E+02    0.32153E+01   -0.46512E+01
  1882    0.64214E+02    0.32082E+01   -0.47022E+01
  1883    0.64233E+02    0.32007E+01   -0.47524E+01
  1884    0.64255E+02    0.31929E+01   -0.48021E+01
  1885    0.64280E+02    0.31847E+01   -0.48510E+01
  1886    0.64308E+02    0.31763E+01   -0.48992E+01
  1887    0.64340E+02    0.31674E+01   -0.49466E+01
  1888    0.64374E+02    0.31583E+01   -0.49934E+01
  1889    0.64412E+02    0.31488E+01   -0.50394E+01
  1890    0.64453E+02    0.31391E+01   -0.50846E+01
  1891    0.64496E+02    0.31290E+01   -0.51289E+01
  1892    0.64542E+02    0.31186E+01   -0.51725E+01
  1893    0.64591E+02    0.31079E+01   -0.52152E+01
  1894    0.64643E+02    0.30969E+01   -0.52572E+01
  1895    0.64697E+02    0.30856E+01   -0.52982E+01
  1896    0.64753E+02    0.30740E+01   -0.53383E+01
  1897    0.64812E+02    0.30621E+01   -0.53775E+01
  1898    0.64874E+02    0.30500E+01   -0.54159E+01
  1899    0.64938E+02    0.30375E+01   -0.54533E+01
  1900    0.65004E+02    0.30249E+01   -0.54898E+01
  1901    0.65072E+02    0.30119E+01   -0.55253E+01
  1902    0.65142E+02    0.29987E+01   -0.55598E+01
  1903    0.65215E+02    0.29852E+01   -0.55934E+01
  1904    0.65289E+02    0.29714E+01   -0.56260E+01
  1905    0.65365E+02    0.29574E+01   -0.56575E+01
  1906    0.65443E+02    0.29432E+01   -0.56880E+01
  1907    0.65523E+02    0.29288E+01   -0.57176E+01
  1908    0.65604E+02    0.29141E+01   -0.57460E+01
  1909    0.65687E+02    0.28992E+01   -0.57735E+01
  1910    0.65771E+02    0.28840E+01   -0.57998E+01
  1911    0.65857E+02    0.28687E+01   -0.58252E+01
  1912    0.65944E+02    0.28531E+01   -0.58493E+01
  1913    0.66032E+02    0.28373E+01   -0.58725E+01
  1914    0.66121E+02    0.28213E+01   -0.58945E+01
  1915    0.66212E+02    0.28052E+01   -0.59155E+01
  1916    0.66304E+02    0.27889E+01   -0.59353E+01
  1917    0.66396E+02    0.27724E+01   -0.59540E+01
  1918    0.66489E+02    0.27556E+01   -0.59716E+01
  1919    0.66583E+02    0.27388E+01   -0.59881E+01
  1920    0.66678E+02    0.27218E+01   -0.60034E+01
  1921    0.66774E+02    0.27046E+01   -0.60177E+01
  1922    0.66869E+02    0.26873E+01   -0.60307E+01
  1923    0.66966E+02    0.26699E+01   -0.60427E+01
  1924    0.67063E+02    0.26522E+01   -0.60534E+01
  1925    0.67160E+02    0.26345E+01   -0.60631E+01
  1926    0.67257E+02    0.26167E+01   -0.60715E+01
  1927    0.67354E+02    0.25988E+01   -0.60789E+01
  1928    0.67452E+02    0.25807E+01   -0.60850E+01
  1929    0.67549E+02    0.25625E+01   -0.60901E+01
  1930    0.67646E+02    0.25443E+01   -0.60939E+01
  1931    0.67744E+02    0.25259E+01   -0.60966E+01
  1932    0.67840E+02    0.25075E+01   -0.60981E+01
  1933    0.67937E+02    0.24890E+01   -0.60986E+01
  1934    0.68033E+02    0.24704E+01   -0.60977E+01
  1935    0.68129E+02    0.24518E+01   -0.60959E+01
  1936    0.68223E+02    0.24331E+01   -0.60928E+01
  1937    0.68318E+02    0.24143E+01   -0.60886E+01
  1938    0.68412E+02    0.23955E+01   -0.60832E+01
  1939    0.68504E+02    0.23767E+01   -0.60767E+01
  1940    0.68596E+02    0.23579E+01   -0.60691E+01
  1941    0.68688E+02    0.23390E+01   -0.60603E+01
  1942    0.68777E+02    0.23201E+01   -0.60504E+01
  1943    0.68867E+02    0.23012E+01   -0.60394E+01
  1944    0.68954E+02    0.22823E+01   -0.60273E+01
  1945    0.69041E+02    0.22634E+01   -0.60141E+01
  1946    0.69126E+02    0.22445E+01   -0.59997E+01
  1947    0.69210E+02    0.22257E+01   -0.59843E+01
  1948    0.69293E+02    0.22068E+01   -0.59677E+01
  1949    0.69374E+02    0.21880E+01   -0.59502E+01
  1950    0.69453E+02    0.21692E+01   -0.59315E+01
  1951    0.69531E+02    0.21505E+01   -0.59118E+01
  1952    0.69607E+02    0.21318E+01   -0.58910E+01
  1953    0.69682E+02    0.21131E+01   -0.58692E+01
  1954    0.69754E+02    0.20945E+01   -0.58463E+01
  1955    0.69825E+02    0.20760E+01   -0.58224E+01
  1956    0.69893E+02    0.20576E+01   -0.57975E+01
  1957    0.69960E+02    0.20393E+01   -0.57716E+01
  1958    0.70025E+02    0.20210E+01   -0.57447E+01
  1959    0.70087E+02    0.20028E+01   -0.57168E+01
  1960    0.70147E+02    0.19847E+01   -0.56880E+01
  1961    0.70205E+02    0.19668E+01   -0.56582E+01
  1962    0.70261E+02    0.19489E+01   -0.56274E+01
  1963    0.70315E+02    0.19311E+01   -0.55958E+01
  1964    0.70365E+02    0.19135E+01   -0.55632E+01
  1965    0.70414E+02    0.18960E+01   -0.55297E+01
  1966    0.70460E+02    0.18786E+01   -0.54953E+01
  1967    0.70503E+02    0.18614E+01   -0.54601E+01
  1968    0.70544E+02    0.18443E+01   -0.54240E+01
  1969    0.70583E+02    0.18274E+01   -0.53871E+01
  1970    0.70618E+02    0.18106E+01   -0.53493E+01
  1971    0.70651E+02    0.17939E+01   -0.53107E+01
  1972    0.70681E+02    0.17775E+01   -0.52713E+01
  1973    0.70708E+02    0.17612E+01   -0.52312E+01
  1974    0.70732E+02    0.17450E+01   -0.51902E+01
  1975    0.70754E+02    0.17291E+01   -0.51486E+01
  1976    0.70772E+02    0.17133E+01   -0.51062E+01
  1977    0.70788E+02    0.16978E+01   -0.50630E+01
  1978    0.70801E+02    0.16824E+01   -0.50193E+01
  1979    0.70810E+02    0.16672E+01   -0.49747E+01
  1980    0.70816E+02    0.16522E+01   -0.49296E+01
  1981    0.70819E+02    0.16374E+01   -0.48837E+01
