#    L    TT             EE             TE          
  1497    0.70542E+03    0.10697E+02    0.17042E+01
  1498    0.70231E+03    0.10782E+02    0.22077E+01
  1499    0.69916E+03    0.10868E+02    0.27009E+01
  1500    0.69599E+03    0.10957E+02    0.31842E+01
  1501    0.69278E+03    0.11048E+02    0.36569E+01
  1502    0.68956E+03    0.11142E+02    0.41194E+01
  1503    0.68631E+03    0.11237E+02    0.45711E+01
  1504    0.68304E+03    0.11335E+02    0.50123E+01
  1505    0.67974E+03    0.11435E+02    0.54425E+01
  1506    0.67643E+03    0.11536E+02    0.58620E+01
  1507    0.67309E+03    0.11640E+02    0.62701E+01
  1508    0.66973E+03    0.11746E+02    0.66675E+01
  1509    0.66636E+03    0.11853E+02    0.70533E+01
  1510    0.66297E+03    0.11962E+02    0.74281E+01
  1511    0.65955E+03    0.12073E+02    0.77911E+01
  1512    0.65613E+03    0.12185E+02    0.81431E+01
  1513    0.65269E+03    0.12300E+02    0.84831E+01
  1514    0.64923E+03    0.12415E+02    0.88118E+01
  1515    0.64576E+03    0.12532E+02    0.91285E+01
  1516    0.64229E+03    0.12651E+02    0.94338E+01
  1517    0.63879E+03    0.12771E+02    0.97269E+01
  1518    0.63529E+03    0.12892E+02    0.10009E+02
  1519    0.63178E+03    0.13015E+02    0.10278E+02
  1520    0.62826E+03    0.13138E+02    0.10536E+02
  1521    0.62474E+03    0.13263E+02    0.10781E+02
  1522    0.62120E+03    0.13389E+02    0.11015E+02
  1523    0.61766E+03    0.13516E+02    0.11236E+02
  1524    0.61412E+03    0.13644E+02    0.11446E+02
  1525    0.61057E+03    0.13773E+02    0.11643E+02
  1526    0.60703E+03    0.13902E+02    0.11828E+02
  1527    0.60347E+03    0.14032E+02    0.12001E+02
  1528    0.59992E+03    0.14163E+02    0.12162E+02
  1529    0.59637E+03    0.14295E+02    0.12310E+02
  1530    0.59282E+03    0.14427E+02    0.12447E+02
  1531    0.58927E+03    0.14560E+02    0.12572E+02
  1532    0.58572E+03    0.14693E+02    0.12684E+02
  1533    0.58218E+03    0.14827E+02    0.12785E+02
  1534    0.57864E+03    0.14960E+02    0.12873E+02
  1535    0.57511E+03    0.15094E+02    0.12950E+02
  1536    0.57158E+03    0.15229E+02    0.13013E+02
  1537    0.56806E+03    0.15363E+02    0.13066E+02
  1538    0.56455E+03    0.15497E+02    0.13106E+02
  1539    0.56105E+03    0.15632E+02    0.13135E+02
  1540    0.55755E+03    0.15766E+02    0.13151E+02
  1541    0.55407E+03    0.15901E+02    0.13156E+02
  1542    0.55060E+03    0.16035E+02    0.13149E+02
  1543    0.54714E+03    0.16169E+02    0.13131E+02
  1544    0.54370E+03    0.16302E+02    0.13101E+02
  1545    0.54027E+03    0.16436E+02    0.13060E+02
  1546    0.53685E+03    0.16568E+02    0.13007E+02
  1547    0.53345E+03    0.16701E+02    0.12943E+02
  1548    0.53006E+03    0.16833E+02    0.12867E+02
  1549    0.52670E+03    0.16964E+02    0.12781E+02
  1550    0.52335E+03    0.17094E+02    0.12683E+02
  1551    0.52002E+03    0.17224E+02    0.12574E+02
  1552    0.51671E+03    0.17353E+02    0.12455E+02
  1553    0.51342E+03    0.17482E+02    0.12325E+02
  1554    0.51015E+03    0.17609E+02    0.12183E+02
  1555    0.50690E+03    0.17735E+02    0.12032E+02
  1556    0.50368E+03    0.17861E+02    0.11870E+02
  1557    0.50048E+03    0.17985E+02    0.11698E+02
  1558    0.49730E+03    0.18108E+02    0.11516E+02
  1559    0.49415E+03    0.18231E+02    0.11324E+02
  1560    0.49102E+03    0.18352E+02    0.11121E+02
  1561    0.48792E+03    0.18471E+02    0.10909E+02
  1562    0.48484E+03    0.18590E+02    0.10687E+02
  1563    0.48179E+03    0.18707E+02    0.10456E+02
  1564    0.47877E+03    0.18822E+02    0.10215E+02
  1565    0.47578E+03    0.18936E+02    0.99654E+01
  1566    0.47281E+03    0.19049E+02    0.97060E+01
  1567    0.46988E+03    0.19160E+02    0.94385E+01
  1568    0.46697E+03    0.19269E+02    0.91615E+01
  1569    0.46410E+03    0.19377E+02    0.88766E+01
  1570    0.46125E+03    0.19483E+02    0.85826E+01
  1571    0.45845E+03    0.19588E+02    0.82810E+01
  1572    0.45566E+03    0.19690E+02    0.79706E+01
  1573    0.45292E+03    0.19791E+02    0.76529E+01
  1574    0.45021E+03    0.19890E+02    0.73268E+01
  1575    0.44753E+03    0.19987E+02    0.69937E+01
  1576    0.44488E+03    0.20082E+02    0.66526E+01
  1577    0.44227E+03    0.20175E+02    0.63048E+01
  1578    0.43969E+03    0.20266E+02    0.59494E+01
  1579    0.43715E+03    0.20355E+02    0.55877E+01
  1580    0.43465E+03    0.20441E+02    0.52186E+01
  1581    0.43218E+03    0.20526E+02    0.48436E+01
  1582    0.42974E+03    0.20609E+02    0.44618E+01
  1583    0.42735E+03    0.20689E+02    0.40742E+01
  1584    0.42499E+03    0.20767E+02    0.36803E+01
  1585    0.42267E+03    0.20843E+02    0.32810E+01
  1586    0.42038E+03    0.20916E+02    0.28758E+01
  1587    0.41813E+03    0.20987E+02    0.24655E+01
  1588    0.41592E+03    0.21056E+02    0.20497E+01
  1589    0.41376E+03    0.21122E+02    0.16292E+01
  1590    0.41163E+03    0.21187E+02    0.12042E+01
  1591    0.40953E+03    0.21248E+02    0.77382E+00
  1592    0.40748E+03    0.21307E+02    0.33978E+00
  1593    0.40546E+03    0.21363E+02   -0.99182E-01
  1594    0.40349E+03    0.21418E+02   -0.54141E+00
  1595    0.40155E+03    0.21469E+02   -0.98813E+00
  1596    0.39966E+03    0.21518E+02   -0.14377E+01
  1597    0.39780E+03    0.21564E+02   -0.18914E+01
  1598    0.39598E+03    0.21608E+02   -0.23476E+01
  1599    0.39421E+03    0.21649E+02   -0.28074E+01
  1600    0.39247E+03    0.21688E+02   -0.32693E+01
  1601    0.39077E+03    0.21724E+02   -0.37344E+01
  1602    0.38912E+03    0.21757E+02   -0.42013E+01
  1603    0.38750E+03    0.21788E+02   -0.46710E+01
  1604    0.38593E+03    0.21816E+02   -0.51420E+01
  1605    0.38439E+03    0.21841E+02   -0.56153E+01
  1606    0.38290E+03    0.21864E+02   -0.60896E+01
  1607    0.38144E+03    0.21883E+02   -0.65658E+01
  1608    0.38003E+03    0.21901E+02   -0.70427E+01
  1609    0.37865E+03    0.21915E+02   -0.75209E+01
  1610    0.37731E+03    0.21927E+02   -0.79995E+01
  1611    0.37602E+03    0.21936E+02   -0.84790E+01
  1612    0.37476E+03    0.21942E+02   -0.89585E+01
  1613    0.37355E+03    0.21945E+02   -0.94385E+01
  1614    0.37237E+03    0.21946E+02   -0.99180E+01
  1615    0.37123E+03    0.21944E+02   -0.10398E+02
  1616    0.37013E+03    0.21940E+02   -0.10877E+02
  1617    0.36907E+03    0.21932E+02   -0.11355E+02
  1618    0.36805E+03    0.21922E+02   -0.11833E+02
  1619    0.36707E+03    0.21909E+02   -0.12309E+02
  1620    0.36613E+03    0.21894E+02   -0.12784E+02
  1621    0.36522E+03    0.21875E+02   -0.13258E+02
  1622    0.36436E+03    0.21855E+02   -0.13731E+02
  1623    0.36352E+03    0.21831E+02   -0.14201E+02
  1624    0.36273E+03    0.21805E+02   -0.14670E+02
  1625    0.36198E+03    0.21776E+02   -0.15136E+02
  1626    0.36126E+03    0.21744E+02   -0.15600E+02
  1627    0.36057E+03    0.21710E+02   -0.16062E+02
  1628    0.35993E+03    0.21673E+02   -0.16520E+02
  1629    0.35932E+03    0.21634E+02   -0.16976E+02
  1630    0.35874E+03    0.21592E+02   -0.17429E+02
  1631    0.35820E+03    0.21547E+02   -0.17879E+02
  1632    0.35770E+03    0.21500E+02   -0.18325E+02
  1633    0.35722E+03    0.21450E+02   -0.18768E+02
  1634    0.35679E+03    0.21398E+02   -0.19207E+02
  1635    0.35638E+03    0.21343E+02   -0.19642E+02
  1636    0.35601E+03    0.21286E+02   -0.20073E+02
  1637    0.35568E+03    0.21226E+02   -0.20500E+02
  1638    0.35537E+03    0.21164E+02   -0.20922E+02
  1639    0.35510E+03    0.21100E+02   -0.21340E+02
  1640    0.35485E+03    0.21033E+02   -0.21753E+02
  1641    0.35464E+03    0.20964E+02   -0.22162E+02
  1642    0.35446E+03    0.20892E+02   -0.22565E+02
  1643    0.35431E+03    0.20818E+02   -0.22964E+02
  1644    0.35419E+03    0.20742E+02   -0.23357E+02
  1645    0.35410E+03    0.20664E+02   -0.23744E+02
  1646    0.35403E+03    0.20584E+02   -0.24127E+02
  1647    0.35400E+03    0.20501E+02   -0.24503E+02
  1648    0.35399E+03    0.20416E+02   -0.24874E+02
  1649    0.35401E+03    0.20329E+02   -0.25239E+02
  1650    0.35405E+03    0.20240E+02   -0.25598E+02
  1651    0.35412E+03    0.20149E+02   -0.25951E+02
  1652    0.35422E+03    0.20056E+02   -0.26297E+02
  1653    0.35434E+03    0.19961E+02   -0.26637E+02
  1654    0.35448E+03    0.19864E+02   -0.26971E+02
  1655    0.35465E+03    0.19765E+02   -0.27298E+02
  1656    0.35485E+03    0.19664E+02   -0.27618E+02
  1657    0.35506E+03    0.19562E+02   -0.27932E+02
  1658    0.35530E+03    0.19457E+02   -0.28238E+02
  1659    0.35555E+03    0.19351E+02   -0.28538E+02
  1660    0.35583E+03    0.19243E+02   -0.28830E+02
  1661    0.35613E+03    0.19134E+02   -0.29116E+02
  1662    0.35645E+03    0.19023E+02   -0.29393E+02
  1663    0.35679E+03    0.18910E+02   -0.29664E+02
  1664    0.35714E+03    0.18796E+02   -0.29927E+02
  1665    0.35751E+03    0.18680E+02   -0.30183E+02
  1666    0.35790E+03    0.18563E+02   -0.30432E+02
  1667    0.35831E+03    0.18444E+02   -0.30672E+02
  1668    0.35873E+03    0.18324E+02   -0.30905E+02
  1669    0.35917E+03    0.18203E+02   -0.31131E+02
  1670    0.35962E+03    0.18080E+02   -0.31348E+02
  1671    0.36009E+03    0.17956E+02   -0.31557E+02
  1672    0.36057E+03    0.17831E+02   -0.31759E+02
  1673    0.36106E+03    0.17705E+02   -0.31953E+02
  1674    0.36157E+03    0.17577E+02   -0.32138E+02
  1675    0.36209E+03    0.17449E+02   -0.32316E+02
  1676    0.36261E+03    0.17320E+02   -0.32485E+02
  1677    0.36315E+03    0.17189E+02   -0.32647E+02
  1678    0.36370E+03    0.17058E+02   -0.32800E+02
  1679    0.36426E+03    0.16926E+02   -0.32945E+02
  1680    0.36482E+03    0.16793E+02   -0.33082E+02
  1681    0.36540E+03    0.16659E+02   -0.33211E+02
  1682    0.36597E+03    0.16524E+02   -0.33331E+02
  1683    0.36656E+03    0.16389E+02   -0.33444E+02
  1684    0.36715E+03    0.16253E+02   -0.33548E+02
  1685    0.36775E+03    0.16117E+02   -0.33643E+02
  1686    0.36836E+03    0.15980E+02   -0.33731E+02
  1687    0.36896E+03    0.15843E+02   -0.33810E+02
  1688    0.36957E+03    0.15704E+02   -0.33881E+02
  1689    0.37019E+03    0.15566E+02   -0.33944E+02
  1690    0.37080E+03    0.15427E+02   -0.33998E+02
  1691    0.37142E+03    0.15288E+02   -0.34045E+02
  1692    0.37204E+03    0.15149E+02   -0.34083E+02
  1693    0.37266E+03    0.15010E+02   -0.34113E+02
  1694    0.37327E+03    0.14870E+02   -0.34134E+02
  1695    0.37389E+03    0.14730E+02   -0.34148E+02
  1696    0.37451E+03    0.14590E+02   -0.34154E+02
  1697    0.37512E+03    0.14450E+02   -0.34151E+02
  1698    0.37574E+03    0.14310E+02   -0.34141E+02
  1699    0.37635E+03    0.14171E+02   -0.34123E+02
  1700    0.37695E+03    0.14031E+02   -0.34096E+02
  1701    0.37756E+03    0.13891E+02   -0.34062E+02
  1702    0.37815E+03    0.13752E+02   -0.34020E+02
  1703    0.37875E+03    0.13613E+02   -0.33970E+02
  1704    0.37933E+03    0.13474E+02   -0.33912E+02
  1705    0.37991E+03    0.13336E+02   -0.33847E+02
  1706    0.38049E+03    0.13197E+02   -0.33774E+02
  1707    0.38105E+03    0.13060E+02   -0.33694E+02
  1708    0.38161E+03    0.12923E+02   -0.33606E+02
  1709    0.38216E+03    0.12786E+02   -0.33510E+02
  1710    0.38270E+03    0.12650E+02   -0.33408E+02
  1711    0.38323E+03    0.12514E+02   -0.33298E+02
  1712    0.38376E+03    0.12380E+02   -0.33181E+02
  1713    0.38427E+03    0.12245E+02   -0.33056E+02
  1714    0.38477E+03    0.12112E+02   -0.32925E+02
  1715    0.38526E+03    0.11979E+02   -0.32787E+02
  1716    0.38574E+03    0.11847E+02   -0.32642E+02
  1717    0.38621E+03    0.11716E+02   -0.32490E+02
  1718    0.38666E+03    0.11586E+02   -0.32332E+02
  1719    0.38710E+03    0.11457E+02   -0.32167E+02
  1720    0.38753E+03    0.11329E+02   -0.31995E+02
  1721    0.38794E+03    0.11201E+02   -0.31817E+02
  1722    0.38835E+03    0.11075E+02   -0.31633E+02
  1723    0.38873E+03    0.10950E+02   -0.31443E+02
  1724    0.38910E+03    0.10826E+02   -0.31247E+02
  1725    0.38946E+03    0.10703E+02   -0.31044E+02
  1726    0.38980E+03    0.10581E+02   -0.30836E+02
  1727    0.39012E+03    0.10461E+02   -0.30622E+02
  1728    0.39043E+03    0.10342E+02   -0.30403E+02
  1729    0.39072E+03    0.10224E+02   -0.30177E+02
  1730    0.39099E+03    0.10107E+02   -0.29947E+02
  1731    0.39125E+03    0.99918E+01   -0.29711E+02
  1732    0.39149E+03    0.98781E+01   -0.29470E+02
  1733    0.39171E+03    0.97655E+01   -0.29224E+02
  1734    0.39191E+03    0.96546E+01   -0.28974E+02
  1735    0.39210E+03    0.95450E+01   -0.28718E+02
  1736    0.39226E+03    0.94371E+01   -0.28458E+02
  1737    0.39241E+03    0.93305E+01   -0.28193E+02
  1738    0.39254E+03    0.92256E+01   -0.27924E+02
  1739    0.39265E+03    0.91222E+01   -0.27650E+02
  1740    0.39274E+03    0.90206E+01   -0.27372E+02
  1741    0.39280E+03    0.89204E+01   -0.27090E+02
  1742    0.39285E+03    0.88220E+01   -0.26805E+02
  1743    0.39288E+03    0.87252E+01   -0.26516E+02
  1744    0.39289E+03    0.86302E+01   -0.26223E+02
  1745    0.39287E+03    0.85369E+01   -0.25926E+02
  1746    0.39284E+03    0.84453E+01   -0.25627E+02
  1747    0.39279E+03    0.83555E+01   -0.25323E+02
  1748    0.39271E+03    0.82676E+01   -0.25018E+02
  1749    0.39261E+03    0.81813E+01   -0.24708E+02
  1750    0.39250E+03    0.80970E+01   -0.24397E+02
  1751    0.39235E+03    0.80144E+01   -0.24082E+02
  1752    0.39219E+03    0.79338E+01   -0.23765E+02
  1753    0.39201E+03    0.78550E+01   -0.23446E+02
  1754    0.39181E+03    0.77782E+01   -0.23124E+02
  1755    0.39158E+03    0.77032E+01   -0.22801E+02
  1756    0.39133E+03    0.76302E+01   -0.22475E+02
  1757    0.39106E+03    0.75591E+01   -0.22148E+02
  1758    0.39077E+03    0.74899E+01   -0.21819E+02
  1759    0.39045E+03    0.74227E+01   -0.21488E+02
  1760    0.39012E+03    0.73575E+01   -0.21156E+02
  1761    0.38976E+03    0.72942E+01   -0.20823E+02
  1762    0.38938E+03    0.72330E+01   -0.20488E+02
  1763    0.38898E+03    0.71737E+01   -0.20153E+02
  1764    0.38855E+03    0.71164E+01   -0.19817E+02
  1765    0.38811E+03    0.70611E+01   -0.19480E+02
  1766    0.38764E+03    0.70079E+01   -0.19142E+02
  1767    0.38715E+03    0.69566E+01   -0.18804E+02
  1768    0.38664E+03    0.69074E+01   -0.18466E+02
  1769    0.38610E+03    0.68602E+01   -0.18128E+02
  1770    0.38555E+03    0.68150E+01   -0.17790E+02
  1771    0.38497E+03    0.67719E+01   -0.17452E+02
  1772    0.38438E+03    0.67307E+01   -0.17114E+02
  1773    0.38376E+03    0.66916E+01   -0.16776E+02
  1774    0.38312E+03    0.66546E+01   -0.16440E+02
  1775    0.38246E+03    0.66195E+01   -0.16103E+02
  1776    0.38177E+03    0.65865E+01   -0.15768E+02
  1777    0.38107E+03    0.65555E+01   -0.15434E+02
  1778    0.38035E+03    0.65265E+01   -0.15100E+02
  1779    0.37961E+03    0.64995E+01   -0.14768E+02
  1780    0.37884E+03    0.64745E+01   -0.14437E+02
  1781    0.37806E+03    0.64515E+01   -0.14108E+02
  1782    0.37725E+03    0.64305E+01   -0.13780E+02
  1783    0.37643E+03    0.64115E+01   -0.13454E+02
  1784    0.37558E+03    0.63944E+01   -0.13130E+02
  1785    0.37472E+03    0.63793E+01   -0.12807E+02
  1786    0.37384E+03    0.63662E+01   -0.12487E+02
  1787    0.37294E+03    0.63550E+01   -0.12169E+02
  1788    0.37202E+03    0.63457E+01   -0.11853E+02
  1789    0.37108E+03    0.63384E+01   -0.11540E+02
  1790    0.37012E+03    0.63329E+01   -0.11229E+02
  1791    0.36915E+03    0.63294E+01   -0.10921E+02
  1792    0.36816E+03    0.63277E+01   -0.10616E+02
  1793    0.36715E+03    0.63279E+01   -0.10313E+02
  1794    0.36612E+03    0.63299E+01   -0.10014E+02
  1795    0.36508E+03    0.63337E+01   -0.97176E+01
  1796    0.36402E+03    0.63394E+01   -0.94244E+01
  1797    0.36295E+03    0.63468E+01   -0.91345E+01
  1798    0.36185E+03    0.63560E+01   -0.88480E+01
  1799    0.36075E+03    0.63670E+01   -0.85651E+01
  1800    0.35962E+03    0.63797E+01   -0.82857E+01
  1801    0.35849E+03    0.63942E+01   -0.80100E+01
  1802    0.35734E+03    0.64103E+01   -0.77381E+01
  1803    0.35617E+03    0.64281E+01   -0.74701E+01
  1804    0.35499E+03    0.64475E+01   -0.72060E+01
  1805    0.35380E+03    0.64686E+01   -0.69460E+01
  1806    0.35259E+03    0.64913E+01   -0.66901E+01
  1807    0.35137E+03    0.65155E+01   -0.64385E+01
  1808    0.35014E+03    0.65413E+01   -0.61912E+01
  1809    0.34889E+03    0.65687E+01   -0.59482E+01
  1810    0.34763E+03    0.65976E+01   -0.57097E+01
  1811    0.34637E+03    0.66279E+01   -0.54758E+01
  1812    0.34509E+03    0.66597E+01   -0.52464E+01
  1813    0.34380E+03    0.66929E+01   -0.50218E+01
  1814    0.34249E+03    0.67276E+01   -0.48019E+01
  1815    0.34118E+03    0.67636E+01   -0.45867E+01
  1816    0.33986E+03    0.68009E+01   -0.43765E+01
  1817    0.33853E+03    0.68396E+01   -0.41712E+01
  1818    0.33719E+03    0.68796E+01   -0.39709E+01
  1819    0.33585E+03    0.69208E+01   -0.37756E+01
  1820    0.33449E+03    0.69633E+01   -0.35854E+01
  1821    0.33313E+03    0.70070E+01   -0.34003E+01
  1822    0.33176E+03    0.70518E+01   -0.32205E+01
  1823    0.33038E+03    0.70978E+01   -0.30459E+01
  1824    0.32899E+03    0.71449E+01   -0.28766E+01
  1825    0.32760E+03    0.71931E+01   -0.27126E+01
  1826    0.32621E+03    0.72423E+01   -0.25541E+01
  1827    0.32481E+03    0.72925E+01   -0.24008E+01
  1828    0.32340E+03    0.73438E+01   -0.22531E+01
  1829    0.32199E+03    0.73959E+01   -0.21108E+01
  1830    0.32057E+03    0.74490E+01   -0.19740E+01
  1831    0.31916E+03    0.75031E+01   -0.18427E+01
  1832    0.31773E+03    0.75579E+01   -0.17171E+01
  1833    0.31631E+03    0.76136E+01   -0.15969E+01
  1834    0.31488E+03    0.76700E+01   -0.14825E+01
  1835    0.31345E+03    0.77273E+01   -0.13735E+01
  1836    0.31202E+03    0.77852E+01   -0.12704E+01
  1837    0.31059E+03    0.78439E+01   -0.11727E+01
  1838    0.30915E+03    0.79032E+01   -0.10808E+01
  1839    0.30772E+03    0.79631E+01   -0.99445E+00
  1840    0.30628E+03    0.80236E+01   -0.91389E+00
  1841    0.30485E+03    0.80847E+01   -0.83889E+00
  1842    0.30342E+03    0.81463E+01   -0.76952E+00
  1843    0.30198E+03    0.82083E+01   -0.70602E+00
  1844    0.30055E+03    0.82709E+01   -0.64798E+00
  1845    0.29912E+03    0.83338E+01   -0.59581E+00
  1846    0.29769E+03    0.83972E+01   -0.54907E+00
  1847    0.29627E+03    0.84609E+01   -0.50819E+00
  1848    0.29485E+03    0.85249E+01   -0.47272E+00
  1849    0.29343E+03    0.85892E+01   -0.44307E+00
  1850    0.29201E+03    0.86537E+01   -0.41881E+00
  1851    0.29060E+03    0.87185E+01   -0.40032E+00
  1852    0.28920E+03    0.87834E+01   -0.38717E+00
  1853    0.28779E+03    0.88485E+01   -0.37978E+00
  1854    0.28640E+03    0.89137E+01   -0.37764E+00
  1855    0.28501E+03    0.89790E+01   -0.38121E+00
  1856    0.28362E+03    0.90444E+01   -0.39001E+00
  1857    0.28224E+03    0.91097E+01   -0.40441E+00
  1858    0.28087E+03    0.91750E+01   -0.42399E+00
  1859    0.27951E+03    0.92403E+01   -0.44912E+00
  1860    0.27815E+03    0.93055E+01   -0.47932E+00
  1861    0.27680E+03    0.93705E+01   -0.51501E+00
  1862    0.27546E+03    0.94355E+01   -0.55570E+00
  1863    0.27412E+03    0.95002E+01   -0.60176E+00
  1864    0.27280E+03    0.95648E+01   -0.65275E+00
  1865    0.27148E+03    0.96290E+01   -0.70901E+00
  1866    0.27017E+03    0.96930E+01   -0.77009E+00
  1867    0.26887E+03    0.97567E+01   -0.83635E+00
  1868    0.26759E+03    0.98201E+01   -0.90730E+00
  1869    0.26631E+03    0.98830E+01   -0.98332E+00
  1870    0.26504E+03    0.99457E+01   -0.10639E+01
  1871    0.26378E+03    0.10008E+02   -0.11495E+01
  1872    0.26254E+03    0.10070E+02   -0.12395E+01
  1873    0.26130E+03    0.10131E+02   -0.13344E+01
  1874    0.26008E+03    0.10191E+02   -0.14335E+01
  1875    0.25887E+03    0.10252E+02   -0.15374E+01
  1876    0.25767E+03    0.10311E+02   -0.16455E+01
  1877    0.25648E+03    0.10370E+02   -0.17581E+01
  1878    0.25531E+03    0.10428E+02   -0.18748E+01
  1879    0.25414E+03    0.10486E+02   -0.19959E+01
  1880    0.25300E+03    0.10543E+02   -0.21209E+01
  1881    0.25186E+03    0.10599E+02   -0.22501E+01
  1882    0.25074E+03    0.10655E+02   -0.23832E+01
  1883    0.24963E+03    0.10710E+02   -0.25203E+01
  1884    0.24853E+03    0.10764E+02   -0.26610E+01
  1885    0.24745E+03    0.10817E+02   -0.28057E+01
  1886    0.24639E+03    0.10869E+02   -0.29538E+01
  1887    0.24534E+03    0.10921E+02   -0.31057E+01
  1888    0.24430E+03    0.10971E+02   -0.32609E+01
  1889    0.24328E+03    0.11021E+02   -0.34197E+01
  1890    0.24227E+03    0.11070E+02   -0.35816E+01
  1891    0.24128E+03    0.11117E+02   -0.37469E+01
  1892    0.24030E+03    0.11164E+02   -0.39152E+01
  1893    0.23934E+03    0.11210E+02   -0.40867E+01
  1894    0.23839E+03    0.11255E+02   -0.42611E+01
  1895    0.23746E+03    0.11299E+02   -0.44384E+01
  1896    0.23655E+03    0.11342E+02   -0.46184E+01
  1897    0.23565E+03    0.11383E+02   -0.48011E+01
  1898    0.23477E+03    0.11424E+02   -0.49864E+01
  1899    0.23390E+03    0.11463E+02   -0.51743E+01
  1900    0.23305E+03    0.11502E+02   -0.53644E+01
  1901    0.23222E+03    0.11539E+02   -0.55570E+01
  1902    0.23140E+03    0.11575E+02   -0.57517E+01
  1903    0.23060E+03    0.11610E+02   -0.59486E+01
  1904    0.22982E+03    0.11643E+02   -0.61474E+01
  1905    0.22905E+03    0.11676E+02   -0.63482E+01
  1906    0.22830E+03    0.11707E+02   -0.65508E+01
  1907    0.22757E+03    0.11737E+02   -0.67551E+01
  1908    0.22685E+03    0.11766E+02   -0.69611E+01
  1909    0.22615E+03    0.11793E+02   -0.71685E+01
  1910    0.22547E+03    0.11819E+02   -0.73775E+01
  1911    0.22480E+03    0.11844E+02   -0.75877E+01
  1912    0.22416E+03    0.11868E+02   -0.77993E+01
  1913    0.22352E+03    0.11890E+02   -0.80119E+01
  1914    0.22291E+03    0.11911E+02   -0.82256E+01
  1915    0.22231E+03    0.11931E+02   -0.84402E+01
  1916    0.22173E+03    0.11949E+02   -0.86557E+01
  1917    0.22117E+03    0.11967E+02   -0.88718E+01
  1918    0.22062E+03    0.11982E+02   -0.90887E+01
  1919    0.22009E+03    0.11997E+02   -0.93061E+01
  1920    0.21957E+03    0.12009E+02   -0.95240E+01
  1921    0.21908E+03    0.12021E+02   -0.97421E+01
  1922    0.21860E+03    0.12031E+02   -0.99606E+01
  1923    0.21814E+03    0.12040E+02   -0.10179E+02
  1924    0.21769E+03    0.12048E+02   -0.10398E+02
  1925    0.21726E+03    0.12054E+02   -0.10616E+02
  1926    0.21684E+03    0.12059E+02   -0.10835E+02
  1927    0.21645E+03    0.12062E+02   -0.11053E+02
  1928    0.21607E+03    0.12064E+02   -0.11271E+02
  1929    0.21570E+03    0.12065E+02   -0.11488E+02
  1930    0.21535E+03    0.12064E+02   -0.11705E+02
  1931    0.21502E+03    0.12062E+02   -0.11922E+02
  1932    0.21470E+03    0.12058E+02   -0.12137E+02
  1933    0.21440E+03    0.12053E+02   -0.12352E+02
  1934    0.21412E+03    0.12047E+02   -0.12566E+02
  1935    0.21385E+03    0.12039E+02   -0.12779E+02
  1936    0.21359E+03    0.12030E+02   -0.12991E+02
  1937    0.21335E+03    0.12020E+02   -0.13202E+02
  1938    0.21313E+03    0.12008E+02   -0.13411E+02
  1939    0.21292E+03    0.11995E+02   -0.13619E+02
  1940    0.21272E+03    0.11980E+02   -0.13826E+02
  1941    0.21254E+03    0.11964E+02   -0.14031E+02
  1942    0.21238E+03    0.11947E+02   -0.14235E+02
  1943    0.21223E+03    0.11929E+02   -0.14436E+02
  1944    0.21209E+03    0.11909E+02   -0.14637E+02
  1945    0.21197E+03    0.11888E+02   -0.14835E+02
  1946    0.21186E+03    0.11865E+02   -0.15031E+02
  1947    0.21176E+03    0.11841E+02   -0.15226E+02
  1948    0.21168E+03    0.11816E+02   -0.15418E+02
  1949    0.21161E+03    0.11790E+02   -0.15608E+02
  1950    0.21155E+03    0.11762E+02   -0.15796E+02
  1951    0.21151E+03    0.11733E+02   -0.15981E+02
  1952    0.21148E+03    0.11703E+02   -0.16165E+02
  1953    0.21146E+03    0.11671E+02   -0.16345E+02
  1954    0.21145E+03    0.11639E+02   -0.16523E+02
  1955    0.21145E+03    0.11605E+02   -0.16699E+02
  1956    0.21147E+03    0.11570E+02   -0.16872E+02
  1957    0.21150E+03    0.11533E+02   -0.17042E+02
  1958    0.21154E+03    0.11496E+02   -0.17209E+02
  1959    0.21159E+03    0.11457E+02   -0.17374E+02
  1960    0.21165E+03    0.11417E+02   -0.17535E+02
  1961    0.21172E+03    0.11377E+02   -0.17694E+02
  1962    0.21180E+03    0.11334E+02   -0.17849E+02
  1963    0.21189E+03    0.11291E+02   -0.18002E+02
  1964    0.21199E+03    0.11247E+02   -0.18151E+02
  1965    0.21210E+03    0.11202E+02   -0.18297E+02
  1966    0.21222E+03    0.11155E+02   -0.18440E+02
  1967    0.21234E+03    0.11108E+02   -0.18579E+02
  1968    0.21248E+03    0.11060E+02   -0.18715E+02
  1969    0.21262E+03    0.11010E+02   -0.18848E+02
  1970    0.21278E+03    0.10960E+02   -0.18977E+02
  1971    0.21294E+03    0.10909E+02   -0.19102E+02
  1972    0.21310E+03    0.10856E+02   -0.19224E+02
  1973    0.21328E+03    0.10803E+02   -0.19343E+02
  1974    0.21346E+03    0.10749E+02   -0.19457E+02
  1975    0.21365E+03    0.10694E+02   -0.19568E+02
  1976    0.21385E+03    0.10638E+02   -0.19676E+02
  1977    0.21405E+03    0.10582E+02   -0.19779E+02
  1978    0.21425E+03    0.10524E+02   -0.19879E+02
  1979    0.21447E+03    0.10466E+02   -0.19975E+02
  1980    0.21468E+03    0.10407E+02   -0.20067E+02
  1981    0.21491E+03    0.10347E+02   -0.20155E+02
