#    L    TT             EE             TE          
  1500    0.67541E+03    0.10495E+02    0.25295E+01
  1501    0.67234E+03    0.10581E+02    0.29968E+01
  1502    0.66926E+03    0.10668E+02    0.34545E+01
  1503    0.66614E+03    0.10758E+02    0.39018E+01
  1504    0.66301E+03    0.10850E+02    0.43392E+01
  1505    0.65985E+03    0.10945E+02    0.47659E+01
  1506    0.65668E+03    0.11041E+02    0.51826E+01
  1507    0.65348E+03    0.11139E+02    0.55884E+01
  1508    0.65026E+03    0.11238E+02    0.59839E+01
  1509    0.64702E+03    0.11340E+02    0.63682E+01
  1510    0.64377E+03    0.11444E+02    0.67422E+01
  1511    0.64049E+03    0.11549E+02    0.71048E+01
  1512    0.63721E+03    0.11656E+02    0.74568E+01
  1513    0.63390E+03    0.11764E+02    0.77973E+01
  1514    0.63058E+03    0.11874E+02    0.81271E+01
  1515    0.62725E+03    0.11986E+02    0.84453E+01
  1516    0.62390E+03    0.12099E+02    0.87526E+01
  1517    0.62054E+03    0.12213E+02    0.90481E+01
  1518    0.61718E+03    0.12329E+02    0.93327E+01
  1519    0.61380E+03    0.12446E+02    0.96053E+01
  1520    0.61041E+03    0.12564E+02    0.98669E+01
  1521    0.60702E+03    0.12683E+02    0.10117E+02
  1522    0.60362E+03    0.12804E+02    0.10355E+02
  1523    0.60020E+03    0.12925E+02    0.10582E+02
  1524    0.59679E+03    0.13048E+02    0.10797E+02
  1525    0.59337E+03    0.13171E+02    0.11000E+02
  1526    0.58995E+03    0.13295E+02    0.11192E+02
  1527    0.58652E+03    0.13420E+02    0.11372E+02
  1528    0.58310E+03    0.13546E+02    0.11540E+02
  1529    0.57967E+03    0.13672E+02    0.11696E+02
  1530    0.57624E+03    0.13799E+02    0.11841E+02
  1531    0.57282E+03    0.13927E+02    0.11975E+02
  1532    0.56939E+03    0.14055E+02    0.12096E+02
  1533    0.56597E+03    0.14184E+02    0.12206E+02
  1534    0.56254E+03    0.14312E+02    0.12304E+02
  1535    0.55913E+03    0.14442E+02    0.12391E+02
  1536    0.55572E+03    0.14571E+02    0.12465E+02
  1537    0.55232E+03    0.14701E+02    0.12529E+02
  1538    0.54892E+03    0.14830E+02    0.12580E+02
  1539    0.54553E+03    0.14960E+02    0.12620E+02
  1540    0.54214E+03    0.15090E+02    0.12649E+02
  1541    0.53877E+03    0.15220E+02    0.12666E+02
  1542    0.53541E+03    0.15350E+02    0.12672E+02
  1543    0.53206E+03    0.15479E+02    0.12667E+02
  1544    0.52872E+03    0.15608E+02    0.12650E+02
  1545    0.52540E+03    0.15738E+02    0.12623E+02
  1546    0.52208E+03    0.15866E+02    0.12583E+02
  1547    0.51879E+03    0.15995E+02    0.12534E+02
  1548    0.51550E+03    0.16122E+02    0.12473E+02
  1549    0.51224E+03    0.16250E+02    0.12401E+02
  1550    0.50898E+03    0.16377E+02    0.12318E+02
  1551    0.50575E+03    0.16503E+02    0.12226E+02
  1552    0.50253E+03    0.16628E+02    0.12122E+02
  1553    0.49934E+03    0.16753E+02    0.12008E+02
  1554    0.49616E+03    0.16877E+02    0.11883E+02
  1555    0.49300E+03    0.17000E+02    0.11748E+02
  1556    0.48987E+03    0.17122E+02    0.11602E+02
  1557    0.48675E+03    0.17244E+02    0.11448E+02
  1558    0.48366E+03    0.17364E+02    0.11282E+02
  1559    0.48059E+03    0.17483E+02    0.11107E+02
  1560    0.47754E+03    0.17601E+02    0.10922E+02
  1561    0.47452E+03    0.17718E+02    0.10728E+02
  1562    0.47153E+03    0.17833E+02    0.10524E+02
  1563    0.46856E+03    0.17948E+02    0.10311E+02
  1564    0.46561E+03    0.18061E+02    0.10089E+02
  1565    0.46269E+03    0.18173E+02    0.98576E+01
  1566    0.45980E+03    0.18283E+02    0.96169E+01
  1567    0.45694E+03    0.18392E+02    0.93681E+01
  1568    0.45410E+03    0.18499E+02    0.91100E+01
  1569    0.45130E+03    0.18605E+02    0.88442E+01
  1570    0.44852E+03    0.18710E+02    0.85694E+01
  1571    0.44577E+03    0.18812E+02    0.82870E+01
  1572    0.44306E+03    0.18913E+02    0.79960E+01
  1573    0.44037E+03    0.19013E+02    0.76978E+01
  1574    0.43772E+03    0.19110E+02    0.73913E+01
  1575    0.43510E+03    0.19206E+02    0.70779E+01
  1576    0.43251E+03    0.19299E+02    0.67565E+01
  1577    0.42995E+03    0.19391E+02    0.64285E+01
  1578    0.42743E+03    0.19481E+02    0.60929E+01
  1579    0.42494E+03    0.19570E+02    0.57511E+01
  1580    0.42248E+03    0.19656E+02    0.54020E+01
  1581    0.42006E+03    0.19740E+02    0.50469E+01
  1582    0.41767E+03    0.19822E+02    0.46850E+01
  1583    0.41532E+03    0.19902E+02    0.43175E+01
  1584    0.41301E+03    0.19979E+02    0.39436E+01
  1585    0.41073E+03    0.20055E+02    0.35642E+01
  1586    0.40848E+03    0.20128E+02    0.31790E+01
  1587    0.40627E+03    0.20199E+02    0.27887E+01
  1588    0.40410E+03    0.20268E+02    0.23928E+01
  1589    0.40197E+03    0.20335E+02    0.19922E+01
  1590    0.39987E+03    0.20400E+02    0.15870E+01
  1591    0.39781E+03    0.20461E+02    0.11764E+01
  1592    0.39578E+03    0.20521E+02    0.76211E+00
  1593    0.39380E+03    0.20578E+02    0.34282E+00
  1594    0.39185E+03    0.20633E+02   -0.79827E-01
  1595    0.38994E+03    0.20686E+02   -0.50704E+00
  1596    0.38807E+03    0.20736E+02   -0.93724E+00
  1597    0.38623E+03    0.20783E+02   -0.13716E+01
  1598    0.38444E+03    0.20828E+02   -0.18086E+01
  1599    0.38268E+03    0.20871E+02   -0.22493E+01
  1600    0.38096E+03    0.20911E+02   -0.26922E+01
  1601    0.37928E+03    0.20948E+02   -0.31385E+01
  1602    0.37764E+03    0.20984E+02   -0.35867E+01
  1603    0.37604E+03    0.21016E+02   -0.40377E+01
  1604    0.37448E+03    0.21046E+02   -0.44904E+01
  1605    0.37295E+03    0.21073E+02   -0.49454E+01
  1606    0.37147E+03    0.21098E+02   -0.54016E+01
  1607    0.37002E+03    0.21120E+02   -0.58599E+01
  1608    0.36861E+03    0.21139E+02   -0.63190E+01
  1609    0.36724E+03    0.21156E+02   -0.67797E+01
  1610    0.36591E+03    0.21170E+02   -0.72409E+01
  1611    0.36462E+03    0.21182E+02   -0.77032E+01
  1612    0.36336E+03    0.21191E+02   -0.81657E+01
  1613    0.36215E+03    0.21197E+02   -0.86289E+01
  1614    0.36097E+03    0.21201E+02   -0.90919E+01
  1615    0.35983E+03    0.21202E+02   -0.95552E+01
  1616    0.35873E+03    0.21200E+02   -0.10018E+02
  1617    0.35767E+03    0.21196E+02   -0.10481E+02
  1618    0.35664E+03    0.21189E+02   -0.10942E+02
  1619    0.35565E+03    0.21179E+02   -0.11404E+02
  1620    0.35470E+03    0.21168E+02   -0.11864E+02
  1621    0.35378E+03    0.21153E+02   -0.12323E+02
  1622    0.35291E+03    0.21136E+02   -0.12780E+02
  1623    0.35207E+03    0.21115E+02   -0.13237E+02
  1624    0.35126E+03    0.21093E+02   -0.13691E+02
  1625    0.35049E+03    0.21068E+02   -0.14143E+02
  1626    0.34976E+03    0.21040E+02   -0.14594E+02
  1627    0.34906E+03    0.21010E+02   -0.15042E+02
  1628    0.34840E+03    0.20977E+02   -0.15488E+02
  1629    0.34777E+03    0.20942E+02   -0.15931E+02
  1630    0.34718E+03    0.20904E+02   -0.16371E+02
  1631    0.34662E+03    0.20864E+02   -0.16809E+02
  1632    0.34610E+03    0.20821E+02   -0.17243E+02
  1633    0.34560E+03    0.20776E+02   -0.17674E+02
  1634    0.34515E+03    0.20728E+02   -0.18102E+02
  1635    0.34472E+03    0.20678E+02   -0.18526E+02
  1636    0.34433E+03    0.20625E+02   -0.18947E+02
  1637    0.34397E+03    0.20570E+02   -0.19363E+02
  1638    0.34364E+03    0.20513E+02   -0.19775E+02
  1639    0.34334E+03    0.20453E+02   -0.20184E+02
  1640    0.34307E+03    0.20391E+02   -0.20588E+02
  1641    0.34284E+03    0.20327E+02   -0.20987E+02
  1642    0.34263E+03    0.20260E+02   -0.21382E+02
  1643    0.34245E+03    0.20191E+02   -0.21772E+02
  1644    0.34230E+03    0.20120E+02   -0.22157E+02
  1645    0.34218E+03    0.20047E+02   -0.22537E+02
  1646    0.34209E+03    0.19972E+02   -0.22912E+02
  1647    0.34203E+03    0.19894E+02   -0.23281E+02
  1648    0.34199E+03    0.19815E+02   -0.23645E+02
  1649    0.34198E+03    0.19733E+02   -0.24004E+02
  1650    0.34199E+03    0.19649E+02   -0.24357E+02
  1651    0.34204E+03    0.19564E+02   -0.24704E+02
  1652    0.34210E+03    0.19476E+02   -0.25045E+02
  1653    0.34219E+03    0.19386E+02   -0.25380E+02
  1654    0.34231E+03    0.19294E+02   -0.25709E+02
  1655    0.34244E+03    0.19201E+02   -0.26032E+02
  1656    0.34260E+03    0.19105E+02   -0.26348E+02
  1657    0.34279E+03    0.19009E+02   -0.26658E+02
  1658    0.34299E+03    0.18909E+02   -0.26961E+02
  1659    0.34322E+03    0.18809E+02   -0.27258E+02
  1660    0.34346E+03    0.18707E+02   -0.27548E+02
  1661    0.34373E+03    0.18603E+02   -0.27831E+02
  1662    0.34402E+03    0.18497E+02   -0.28107E+02
  1663    0.34432E+03    0.18390E+02   -0.28376E+02
  1664    0.34464E+03    0.18281E+02   -0.28638E+02
  1665    0.34499E+03    0.18171E+02   -0.28893E+02
  1666    0.34534E+03    0.18059E+02   -0.29141E+02
  1667    0.34572E+03    0.17946E+02   -0.29381E+02
  1668    0.34611E+03    0.17832E+02   -0.29614E+02
  1669    0.34652E+03    0.17716E+02   -0.29840E+02
  1670    0.34694E+03    0.17599E+02   -0.30058E+02
  1671    0.34737E+03    0.17481E+02   -0.30269E+02
  1672    0.34782E+03    0.17361E+02   -0.30471E+02
  1673    0.34828E+03    0.17241E+02   -0.30667E+02
  1674    0.34876E+03    0.17119E+02   -0.30854E+02
  1675    0.34925E+03    0.16996E+02   -0.31035E+02
  1676    0.34974E+03    0.16872E+02   -0.31207E+02
  1677    0.35025E+03    0.16747E+02   -0.31371E+02
  1678    0.35077E+03    0.16621E+02   -0.31528E+02
  1679    0.35130E+03    0.16495E+02   -0.31677E+02
  1680    0.35183E+03    0.16367E+02   -0.31817E+02
  1681    0.35238E+03    0.16239E+02   -0.31951E+02
  1682    0.35293E+03    0.16109E+02   -0.32075E+02
  1683    0.35349E+03    0.15980E+02   -0.32193E+02
  1684    0.35405E+03    0.15849E+02   -0.32302E+02
  1685    0.35463E+03    0.15718E+02   -0.32403E+02
  1686    0.35520E+03    0.15586E+02   -0.32496E+02
  1687    0.35578E+03    0.15454E+02   -0.32581E+02
  1688    0.35637E+03    0.15321E+02   -0.32658E+02
  1689    0.35696E+03    0.15188E+02   -0.32728E+02
  1690    0.35755E+03    0.15054E+02   -0.32789E+02
  1691    0.35814E+03    0.14921E+02   -0.32843E+02
  1692    0.35874E+03    0.14786E+02   -0.32888E+02
  1693    0.35933E+03    0.14652E+02   -0.32926E+02
  1694    0.35993E+03    0.14517E+02   -0.32955E+02
  1695    0.36053E+03    0.14382E+02   -0.32977E+02
  1696    0.36112E+03    0.14247E+02   -0.32991E+02
  1697    0.36172E+03    0.14112E+02   -0.32997E+02
  1698    0.36231E+03    0.13977E+02   -0.32995E+02
  1699    0.36291E+03    0.13842E+02   -0.32986E+02
  1700    0.36349E+03    0.13707E+02   -0.32969E+02
  1701    0.36408E+03    0.13572E+02   -0.32945E+02
  1702    0.36466E+03    0.13437E+02   -0.32912E+02
  1703    0.36524E+03    0.13302E+02   -0.32872E+02
  1704    0.36581E+03    0.13168E+02   -0.32825E+02
  1705    0.36638E+03    0.13034E+02   -0.32770E+02
  1706    0.36694E+03    0.12900E+02   -0.32707E+02
  1707    0.36749E+03    0.12767E+02   -0.32638E+02
  1708    0.36804E+03    0.12634E+02   -0.32561E+02
  1709    0.36858E+03    0.12501E+02   -0.32477E+02
  1710    0.36911E+03    0.12369E+02   -0.32385E+02
  1711    0.36963E+03    0.12238E+02   -0.32287E+02
  1712    0.37015E+03    0.12107E+02   -0.32182E+02
  1713    0.37065E+03    0.11976E+02   -0.32069E+02
  1714    0.37115E+03    0.11847E+02   -0.31950E+02
  1715    0.37163E+03    0.11718E+02   -0.31824E+02
  1716    0.37211E+03    0.11589E+02   -0.31691E+02
  1717    0.37257E+03    0.11462E+02   -0.31551E+02
  1718    0.37302E+03    0.11335E+02   -0.31406E+02
  1719    0.37346E+03    0.11209E+02   -0.31253E+02
  1720    0.37389E+03    0.11085E+02   -0.31095E+02
  1721    0.37430E+03    0.10961E+02   -0.30929E+02
  1722    0.37470E+03    0.10838E+02   -0.30758E+02
  1723    0.37509E+03    0.10715E+02   -0.30581E+02
  1724    0.37546E+03    0.10595E+02   -0.30398E+02
  1725    0.37582E+03    0.10475E+02   -0.30209E+02
  1726    0.37617E+03    0.10356E+02   -0.30014E+02
  1727    0.37649E+03    0.10238E+02   -0.29813E+02
  1728    0.37681E+03    0.10122E+02   -0.29607E+02
  1729    0.37711E+03    0.10006E+02   -0.29396E+02
  1730    0.37739E+03    0.98923E+01   -0.29179E+02
  1731    0.37765E+03    0.97795E+01   -0.28957E+02
  1732    0.37791E+03    0.96681E+01   -0.28730E+02
  1733    0.37814E+03    0.95579E+01   -0.28497E+02
  1734    0.37835E+03    0.94492E+01   -0.28261E+02
  1735    0.37855E+03    0.93418E+01   -0.28019E+02
  1736    0.37873E+03    0.92359E+01   -0.27773E+02
  1737    0.37889E+03    0.91313E+01   -0.27521E+02
  1738    0.37903E+03    0.90283E+01   -0.27266E+02
  1739    0.37916E+03    0.89268E+01   -0.27006E+02
  1740    0.37926E+03    0.88268E+01   -0.26743E+02
  1741    0.37935E+03    0.87283E+01   -0.26475E+02
  1742    0.37942E+03    0.86315E+01   -0.26203E+02
  1743    0.37947E+03    0.85362E+01   -0.25928E+02
  1744    0.37949E+03    0.84426E+01   -0.25649E+02
  1745    0.37950E+03    0.83506E+01   -0.25366E+02
  1746    0.37949E+03    0.82603E+01   -0.25080E+02
  1747    0.37946E+03    0.81716E+01   -0.24791E+02
  1748    0.37941E+03    0.80847E+01   -0.24499E+02
  1749    0.37934E+03    0.79995E+01   -0.24203E+02
  1750    0.37925E+03    0.79161E+01   -0.23906E+02
  1751    0.37913E+03    0.78343E+01   -0.23605E+02
  1752    0.37900E+03    0.77545E+01   -0.23301E+02
  1753    0.37885E+03    0.76763E+01   -0.22995E+02
  1754    0.37867E+03    0.76001E+01   -0.22687E+02
  1755    0.37848E+03    0.75256E+01   -0.22377E+02
  1756    0.37826E+03    0.74530E+01   -0.22065E+02
  1757    0.37802E+03    0.73822E+01   -0.21750E+02
  1758    0.37776E+03    0.73133E+01   -0.21434E+02
  1759    0.37748E+03    0.72462E+01   -0.21116E+02
  1760    0.37718E+03    0.71811E+01   -0.20797E+02
  1761    0.37686E+03    0.71179E+01   -0.20477E+02
  1762    0.37651E+03    0.70566E+01   -0.20155E+02
  1763    0.37615E+03    0.69971E+01   -0.19832E+02
  1764    0.37576E+03    0.69397E+01   -0.19509E+02
  1765    0.37535E+03    0.68841E+01   -0.19184E+02
  1766    0.37492E+03    0.68305E+01   -0.18859E+02
  1767    0.37447E+03    0.67788E+01   -0.18533E+02
  1768    0.37400E+03    0.67291E+01   -0.18207E+02
  1769    0.37351E+03    0.66813E+01   -0.17880E+02
  1770    0.37300E+03    0.66355E+01   -0.17553E+02
  1771    0.37246E+03    0.65916E+01   -0.17227E+02
  1772    0.37191E+03    0.65497E+01   -0.16900E+02
  1773    0.37133E+03    0.65097E+01   -0.16574E+02
  1774    0.37074E+03    0.64718E+01   -0.16248E+02
  1775    0.37012E+03    0.64357E+01   -0.15922E+02
  1776    0.36949E+03    0.64016E+01   -0.15598E+02
  1777    0.36883E+03    0.63695E+01   -0.15274E+02
  1778    0.36815E+03    0.63393E+01   -0.14950E+02
  1779    0.36746E+03    0.63110E+01   -0.14628E+02
  1780    0.36674E+03    0.62847E+01   -0.14307E+02
  1781    0.36600E+03    0.62604E+01   -0.13988E+02
  1782    0.36525E+03    0.62379E+01   -0.13669E+02
  1783    0.36447E+03    0.62174E+01   -0.13353E+02
  1784    0.36368E+03    0.61988E+01   -0.13038E+02
  1785    0.36287E+03    0.61821E+01   -0.12724E+02
  1786    0.36203E+03    0.61672E+01   -0.12413E+02
  1787    0.36119E+03    0.61543E+01   -0.12103E+02
  1788    0.36032E+03    0.61433E+01   -0.11796E+02
  1789    0.35943E+03    0.61341E+01   -0.11491E+02
  1790    0.35853E+03    0.61267E+01   -0.11188E+02
  1791    0.35760E+03    0.61213E+01   -0.10887E+02
  1792    0.35666E+03    0.61176E+01   -0.10590E+02
  1793    0.35571E+03    0.61157E+01   -0.10294E+02
  1794    0.35474E+03    0.61157E+01   -0.10002E+02
  1795    0.35375E+03    0.61174E+01   -0.97124E+01
  1796    0.35274E+03    0.61209E+01   -0.94258E+01
  1797    0.35172E+03    0.61261E+01   -0.91423E+01
  1798    0.35068E+03    0.61331E+01   -0.88620E+01
  1799    0.34963E+03    0.61418E+01   -0.85849E+01
  1800    0.34856E+03    0.61522E+01   -0.83112E+01
  1801    0.34748E+03    0.61642E+01   -0.80410E+01
  1802    0.34638E+03    0.61780E+01   -0.77743E+01
  1803    0.34527E+03    0.61933E+01   -0.75113E+01
  1804    0.34415E+03    0.62103E+01   -0.72520E+01
  1805    0.34301E+03    0.62289E+01   -0.69966E+01
  1806    0.34186E+03    0.62490E+01   -0.67450E+01
  1807    0.34069E+03    0.62707E+01   -0.64975E+01
  1808    0.33952E+03    0.62940E+01   -0.62539E+01
  1809    0.33833E+03    0.63187E+01   -0.60146E+01
  1810    0.33712E+03    0.63449E+01   -0.57795E+01
  1811    0.33591E+03    0.63726E+01   -0.55487E+01
  1812    0.33469E+03    0.64017E+01   -0.53222E+01
  1813    0.33345E+03    0.64323E+01   -0.51002E+01
  1814    0.33221E+03    0.64642E+01   -0.48827E+01
  1815    0.33095E+03    0.64975E+01   -0.46698E+01
  1816    0.32969E+03    0.65321E+01   -0.44615E+01
  1817    0.32841E+03    0.65680E+01   -0.42579E+01
  1818    0.32713E+03    0.66051E+01   -0.40590E+01
  1819    0.32584E+03    0.66436E+01   -0.38650E+01
  1820    0.32454E+03    0.66832E+01   -0.36758E+01
  1821    0.32323E+03    0.67241E+01   -0.34915E+01
  1822    0.32191E+03    0.67661E+01   -0.33123E+01
  1823    0.32059E+03    0.68093E+01   -0.31379E+01
  1824    0.31926E+03    0.68535E+01   -0.29688E+01
  1825    0.31792E+03    0.68989E+01   -0.28046E+01
  1826    0.31658E+03    0.69453E+01   -0.26457E+01
  1827    0.31524E+03    0.69927E+01   -0.24918E+01
  1828    0.31388E+03    0.70411E+01   -0.23433E+01
  1829    0.31252E+03    0.70904E+01   -0.21999E+01
  1830    0.31116E+03    0.71407E+01   -0.20619E+01
  1831    0.30980E+03    0.71919E+01   -0.19291E+01
  1832    0.30843E+03    0.72439E+01   -0.18018E+01
  1833    0.30705E+03    0.72968E+01   -0.16797E+01
  1834    0.30568E+03    0.73504E+01   -0.15631E+01
  1835    0.30430E+03    0.74048E+01   -0.14518E+01
  1836    0.30292E+03    0.74600E+01   -0.13461E+01
  1837    0.30154E+03    0.75159E+01   -0.12456E+01
  1838    0.30015E+03    0.75724E+01   -0.11508E+01
  1839    0.29877E+03    0.76296E+01   -0.10612E+01
  1840    0.29738E+03    0.76874E+01   -0.97730E+00
  1841    0.29600E+03    0.77457E+01   -0.89871E+00
  1842    0.29461E+03    0.78046E+01   -0.82557E+00
  1843    0.29323E+03    0.78640E+01   -0.75810E+00
  1844    0.29184E+03    0.79239E+01   -0.69591E+00
  1845    0.29046E+03    0.79842E+01   -0.63939E+00
  1846    0.28908E+03    0.80450E+01   -0.58811E+00
  1847    0.28770E+03    0.81061E+01   -0.54252E+00
  1848    0.28632E+03    0.81676E+01   -0.50215E+00
  1849    0.28495E+03    0.82293E+01   -0.46742E+00
  1850    0.28358E+03    0.82914E+01   -0.43792E+00
  1851    0.28221E+03    0.83536E+01   -0.41401E+00
  1852    0.28085E+03    0.84162E+01   -0.39528E+00
  1853    0.27949E+03    0.84788E+01   -0.38213E+00
  1854    0.27814E+03    0.85417E+01   -0.37410E+00
  1855    0.27679E+03    0.86046E+01   -0.37159E+00
  1856    0.27544E+03    0.86677E+01   -0.37417E+00
  1857    0.27411E+03    0.87307E+01   -0.38220E+00
  1858    0.27277E+03    0.87938E+01   -0.39526E+00
  1859    0.27145E+03    0.88569E+01   -0.41372E+00
  1860    0.27013E+03    0.89199E+01   -0.43713E+00
  1861    0.26882E+03    0.89828E+01   -0.46587E+00
  1862    0.26751E+03    0.90457E+01   -0.49949E+00
  1863    0.26621E+03    0.91084E+01   -0.53835E+00
  1864    0.26493E+03    0.91710E+01   -0.58201E+00
  1865    0.26364E+03    0.92332E+01   -0.63081E+00
  1866    0.26237E+03    0.92954E+01   -0.68433E+00
  1867    0.26111E+03    0.93572E+01   -0.74290E+00
  1868    0.25985E+03    0.94187E+01   -0.80607E+00
  1869    0.25861E+03    0.94799E+01   -0.87419E+00
  1870    0.25737E+03    0.95408E+01   -0.94681E+00
  1871    0.25615E+03    0.96012E+01   -0.10243E+01
  1872    0.25493E+03    0.96614E+01   -0.11061E+01
  1873    0.25373E+03    0.97209E+01   -0.11927E+01
  1874    0.25253E+03    0.97801E+01   -0.12835E+01
  1875    0.25135E+03    0.98388E+01   -0.13789E+01
  1876    0.25018E+03    0.98969E+01   -0.14784E+01
  1877    0.24902E+03    0.99545E+01   -0.15824E+01
  1878    0.24787E+03    0.10012E+02   -0.16904E+01
  1879    0.24674E+03    0.10068E+02   -0.18028E+01
  1880    0.24561E+03    0.10124E+02   -0.19190E+01
  1881    0.24450E+03    0.10179E+02   -0.20394E+01
  1882    0.24340E+03    0.10233E+02   -0.21635E+01
  1883    0.24232E+03    0.10287E+02   -0.22916E+01
  1884    0.24125E+03    0.10340E+02   -0.24234E+01
  1885    0.24019E+03    0.10392E+02   -0.25590E+01
  1886    0.23914E+03    0.10444E+02   -0.26980E+01
  1887    0.23811E+03    0.10494E+02   -0.28408E+01
  1888    0.23709E+03    0.10544E+02   -0.29868E+01
  1889    0.23609E+03    0.10593E+02   -0.31364E+01
  1890    0.23510E+03    0.10641E+02   -0.32891E+01
  1891    0.23413E+03    0.10688E+02   -0.34452E+01
  1892    0.23317E+03    0.10734E+02   -0.36043E+01
  1893    0.23222E+03    0.10780E+02   -0.37666E+01
  1894    0.23129E+03    0.10824E+02   -0.39316E+01
  1895    0.23038E+03    0.10868E+02   -0.40997E+01
  1896    0.22948E+03    0.10910E+02   -0.42704E+01
  1897    0.22859E+03    0.10951E+02   -0.44440E+01
  1898    0.22772E+03    0.10992E+02   -0.46200E+01
  1899    0.22687E+03    0.11031E+02   -0.47987E+01
  1900    0.22603E+03    0.11069E+02   -0.49797E+01
  1901    0.22521E+03    0.11106E+02   -0.51631E+01
  1902    0.22440E+03    0.11142E+02   -0.53486E+01
  1903    0.22361E+03    0.11177E+02   -0.55364E+01
  1904    0.22283E+03    0.11211E+02   -0.57262E+01
  1905    0.22208E+03    0.11244E+02   -0.59180E+01
  1906    0.22133E+03    0.11275E+02   -0.61115E+01
  1907    0.22061E+03    0.11306E+02   -0.63069E+01
  1908    0.21990E+03    0.11335E+02   -0.65040E+01
  1909    0.21920E+03    0.11363E+02   -0.67026E+01
  1910    0.21852E+03    0.11389E+02   -0.69028E+01
  1911    0.21786E+03    0.11415E+02   -0.71043E+01
  1912    0.21722E+03    0.11439E+02   -0.73072E+01
  1913    0.21659E+03    0.11462E+02   -0.75112E+01
  1914    0.21598E+03    0.11484E+02   -0.77164E+01
  1915    0.21538E+03    0.11504E+02   -0.79225E+01
  1916    0.21480E+03    0.11523E+02   -0.81296E+01
  1917    0.21424E+03    0.11541E+02   -0.83375E+01
  1918    0.21369E+03    0.11558E+02   -0.85462E+01
  1919    0.21316E+03    0.11573E+02   -0.87555E+01
  1920    0.21265E+03    0.11587E+02   -0.89653E+01
  1921    0.21215E+03    0.11600E+02   -0.91756E+01
  1922    0.21167E+03    0.11611E+02   -0.93862E+01
  1923    0.21120E+03    0.11621E+02   -0.95971E+01
  1924    0.21075E+03    0.11630E+02   -0.98081E+01
  1925    0.21032E+03    0.11637E+02   -0.10019E+02
  1926    0.20990E+03    0.11643E+02   -0.10230E+02
  1927    0.20950E+03    0.11648E+02   -0.10441E+02
  1928    0.20911E+03    0.11652E+02   -0.10652E+02
  1929    0.20874E+03    0.11654E+02   -0.10862E+02
  1930    0.20839E+03    0.11654E+02   -0.11072E+02
  1931    0.20805E+03    0.11654E+02   -0.11282E+02
  1932    0.20773E+03    0.11652E+02   -0.11491E+02
  1933    0.20742E+03    0.11649E+02   -0.11699E+02
  1934    0.20713E+03    0.11644E+02   -0.11906E+02
  1935    0.20685E+03    0.11638E+02   -0.12113E+02
  1936    0.20659E+03    0.11631E+02   -0.12319E+02
  1937    0.20634E+03    0.11622E+02   -0.12523E+02
  1938    0.20610E+03    0.11612E+02   -0.12727E+02
  1939    0.20589E+03    0.11601E+02   -0.12929E+02
  1940    0.20568E+03    0.11589E+02   -0.13130E+02
  1941    0.20549E+03    0.11575E+02   -0.13330E+02
  1942    0.20532E+03    0.11560E+02   -0.13528E+02
  1943    0.20515E+03    0.11543E+02   -0.13725E+02
  1944    0.20501E+03    0.11525E+02   -0.13920E+02
  1945    0.20487E+03    0.11506E+02   -0.14114E+02
  1946    0.20475E+03    0.11486E+02   -0.14305E+02
  1947    0.20464E+03    0.11464E+02   -0.14495E+02
  1948    0.20455E+03    0.11441E+02   -0.14683E+02
  1949    0.20447E+03    0.11417E+02   -0.14869E+02
  1950    0.20440E+03    0.11392E+02   -0.15053E+02
  1951    0.20434E+03    0.11365E+02   -0.15234E+02
  1952    0.20430E+03    0.11338E+02   -0.15414E+02
  1953    0.20426E+03    0.11309E+02   -0.15591E+02
  1954    0.20424E+03    0.11278E+02   -0.15766E+02
  1955    0.20424E+03    0.11247E+02   -0.15938E+02
  1956    0.20424E+03    0.11214E+02   -0.16108E+02
  1957    0.20425E+03    0.11181E+02   -0.16275E+02
  1958    0.20428E+03    0.11146E+02   -0.16440E+02
  1959    0.20431E+03    0.11110E+02   -0.16602E+02
  1960    0.20436E+03    0.11072E+02   -0.16761E+02
  1961    0.20441E+03    0.11034E+02   -0.16917E+02
  1962    0.20448E+03    0.10995E+02   -0.17070E+02
  1963    0.20456E+03    0.10954E+02   -0.17221E+02
  1964    0.20464E+03    0.10913E+02   -0.17368E+02
  1965    0.20474E+03    0.10870E+02   -0.17513E+02
  1966    0.20484E+03    0.10827E+02   -0.17654E+02
  1967    0.20496E+03    0.10782E+02   -0.17792E+02
  1968    0.20508E+03    0.10736E+02   -0.17927E+02
  1969    0.20521E+03    0.10690E+02   -0.18059E+02
  1970    0.20535E+03    0.10642E+02   -0.18187E+02
  1971    0.20549E+03    0.10594E+02   -0.18312E+02
  1972    0.20565E+03    0.10544E+02   -0.18434E+02
  1973    0.20581E+03    0.10494E+02   -0.18552E+02
  1974    0.20597E+03    0.10442E+02   -0.18667E+02
  1975    0.20615E+03    0.10390E+02   -0.18778E+02
  1976    0.20633E+03    0.10337E+02   -0.18886E+02
  1977    0.20652E+03    0.10284E+02   -0.18990E+02
  1978    0.20671E+03    0.10229E+02   -0.19090E+02
  1979    0.20691E+03    0.10174E+02   -0.19187E+02
  1980    0.20711E+03    0.10117E+02   -0.19280E+02
  1981    0.20732E+03    0.10060E+02   -0.19369E+02
  1982    0.20754E+03    0.10003E+02   -0.19455E+02
  1983    0.20776E+03    0.99443E+01   -0.19537E+02
  1984    0.20798E+03    0.98852E+01   -0.19615E+02
