#    L    TT             EE             TE          
  1497    0.16963E+04    0.25147E+02   -0.42998E+01
  1498    0.16904E+04    0.25340E+02   -0.32108E+01
  1499    0.16844E+04    0.25537E+02   -0.21422E+01
  1500    0.16783E+04    0.25740E+02   -0.10933E+01
  1501    0.16722E+04    0.25947E+02   -0.65444E-01
  1502    0.16660E+04    0.26160E+02    0.94210E+00
  1503    0.16598E+04    0.26378E+02    0.19279E+01
  1504    0.16535E+04    0.26601E+02    0.28927E+01
  1505    0.16472E+04    0.26828E+02    0.38352E+01
  1506    0.16408E+04    0.27060E+02    0.47563E+01
  1507    0.16343E+04    0.27296E+02    0.56542E+01
  1508    0.16278E+04    0.27537E+02    0.65304E+01
  1509    0.16212E+04    0.27782E+02    0.73828E+01
  1510    0.16146E+04    0.28031E+02    0.82129E+01
  1511    0.16080E+04    0.28284E+02    0.90189E+01
  1512    0.16013E+04    0.28541E+02    0.98021E+01
  1513    0.15945E+04    0.28802E+02    0.10561E+02
  1514    0.15877E+04    0.29067E+02    0.11296E+02
  1515    0.15809E+04    0.29335E+02    0.12006E+02
  1516    0.15740E+04    0.29607E+02    0.12693E+02
  1517    0.15671E+04    0.29882E+02    0.13355E+02
  1518    0.15602E+04    0.30160E+02    0.13992E+02
  1519    0.15533E+04    0.30441E+02    0.14604E+02
  1520    0.15463E+04    0.30725E+02    0.15192E+02
  1521    0.15393E+04    0.31013E+02    0.15753E+02
  1522    0.15322E+04    0.31302E+02    0.16290E+02
  1523    0.15252E+04    0.31595E+02    0.16801E+02
  1524    0.15181E+04    0.31890E+02    0.17288E+02
  1525    0.15110E+04    0.32187E+02    0.17747E+02
  1526    0.15039E+04    0.32486E+02    0.18182E+02
  1527    0.14968E+04    0.32788E+02    0.18590E+02
  1528    0.14896E+04    0.33091E+02    0.18974E+02
  1529    0.14825E+04    0.33396E+02    0.19330E+02
  1530    0.14753E+04    0.33703E+02    0.19661E+02
  1531    0.14682E+04    0.34011E+02    0.19967E+02
  1532    0.14610E+04    0.34321E+02    0.20245E+02
  1533    0.14538E+04    0.34632E+02    0.20499E+02
  1534    0.14466E+04    0.34944E+02    0.20725E+02
  1535    0.14395E+04    0.35257E+02    0.20926E+02
  1536    0.14323E+04    0.35571E+02    0.21100E+02
  1537    0.14251E+04    0.35886E+02    0.21250E+02
  1538    0.14180E+04    0.36201E+02    0.21371E+02
  1539    0.14108E+04    0.36517E+02    0.21469E+02
  1540    0.14037E+04    0.36832E+02    0.21539E+02
  1541    0.13966E+04    0.37149E+02    0.21586E+02
  1542    0.13895E+04    0.37465E+02    0.21604E+02
  1543    0.13824E+04    0.37781E+02    0.21599E+02
  1544    0.13753E+04    0.38097E+02    0.21567E+02
  1545    0.13682E+04    0.38413E+02    0.21511E+02
  1546    0.13612E+04    0.38728E+02    0.21428E+02
  1547    0.13542E+04    0.39042E+02    0.21321E+02
  1548    0.13472E+04    0.39356E+02    0.21188E+02
  1549    0.13403E+04    0.39669E+02    0.21032E+02
  1550    0.13334E+04    0.39980E+02    0.20849E+02
  1551    0.13265E+04    0.40291E+02    0.20643E+02
  1552    0.13196E+04    0.40600E+02    0.20412E+02
  1553    0.13128E+04    0.40909E+02    0.20158E+02
  1554    0.13060E+04    0.41215E+02    0.19878E+02
  1555    0.12993E+04    0.41520E+02    0.19576E+02
  1556    0.12926E+04    0.41823E+02    0.19248E+02
  1557    0.12859E+04    0.42124E+02    0.18899E+02
  1558    0.12793E+04    0.42423E+02    0.18525E+02
  1559    0.12727E+04    0.42720E+02    0.18130E+02
  1560    0.12662E+04    0.43014E+02    0.17711E+02
  1561    0.12597E+04    0.43306E+02    0.17271E+02
  1562    0.12533E+04    0.43596E+02    0.16806E+02
  1563    0.12469E+04    0.43883E+02    0.16322E+02
  1564    0.12406E+04    0.44167E+02    0.15814E+02
  1565    0.12343E+04    0.44448E+02    0.15287E+02
  1566    0.12281E+04    0.44726E+02    0.14737E+02
  1567    0.12220E+04    0.45002E+02    0.14168E+02
  1568    0.12159E+04    0.45273E+02    0.13576E+02
  1569    0.12098E+04    0.45542E+02    0.12967E+02
  1570    0.12038E+04    0.45807E+02    0.12336E+02
  1571    0.11979E+04    0.46069E+02    0.11687E+02
  1572    0.11921E+04    0.46326E+02    0.11017E+02
  1573    0.11863E+04    0.46581E+02    0.10330E+02
  1574    0.11806E+04    0.46831E+02    0.96227E+01
  1575    0.11749E+04    0.47078E+02    0.88991E+01
  1576    0.11693E+04    0.47319E+02    0.81562E+01
  1577    0.11638E+04    0.47558E+02    0.73974E+01
  1578    0.11584E+04    0.47791E+02    0.66201E+01
  1579    0.11530E+04    0.48021E+02    0.58276E+01
  1580    0.11477E+04    0.48246E+02    0.50174E+01
  1581    0.11425E+04    0.48466E+02    0.41925E+01
  1582    0.11374E+04    0.48682E+02    0.33510E+01
  1583    0.11323E+04    0.48893E+02    0.24955E+01
  1584    0.11273E+04    0.49099E+02    0.16243E+01
  1585    0.11224E+04    0.49301E+02    0.73967E+00
  1586    0.11175E+04    0.49497E+02   -0.15970E+00
  1587    0.11128E+04    0.49689E+02   -0.10717E+01
  1588    0.11081E+04    0.49875E+02   -0.19977E+01
  1589    0.11035E+04    0.50056E+02   -0.29354E+01
  1590    0.10990E+04    0.50232E+02   -0.38850E+01
  1591    0.10946E+04    0.50402E+02   -0.48481E+01
  1592    0.10902E+04    0.50568E+02   -0.58208E+01
  1593    0.10859E+04    0.50727E+02   -0.68061E+01
  1594    0.10818E+04    0.50882E+02   -0.78002E+01
  1595    0.10777E+04    0.51030E+02   -0.88060E+01
  1596    0.10736E+04    0.51173E+02   -0.98198E+01
  1597    0.10697E+04    0.51310E+02   -0.10844E+02
  1598    0.10659E+04    0.51442E+02   -0.11876E+02
  1599    0.10621E+04    0.51567E+02   -0.12917E+02
  1600    0.10584E+04    0.51687E+02   -0.13965E+02
  1601    0.10548E+04    0.51800E+02   -0.15022E+02
  1602    0.10514E+04    0.51909E+02   -0.16084E+02
  1603    0.10479E+04    0.52010E+02   -0.17154E+02
  1604    0.10446E+04    0.52107E+02   -0.18228E+02
  1605    0.10414E+04    0.52196E+02   -0.19310E+02
  1606    0.10382E+04    0.52280E+02   -0.20395E+02
  1607    0.10352E+04    0.52358E+02   -0.21486E+02
  1608    0.10322E+04    0.52430E+02   -0.22580E+02
  1609    0.10293E+04    0.52495E+02   -0.23679E+02
  1610    0.10265E+04    0.52554E+02   -0.24780E+02
  1611    0.10238E+04    0.52607E+02   -0.25885E+02
  1612    0.10212E+04    0.52654E+02   -0.26991E+02
  1613    0.10187E+04    0.52694E+02   -0.28100E+02
  1614    0.10162E+04    0.52728E+02   -0.29209E+02
  1615    0.10139E+04    0.52756E+02   -0.30321E+02
  1616    0.10116E+04    0.52778E+02   -0.31432E+02
  1617    0.10094E+04    0.52793E+02   -0.32544E+02
  1618    0.10073E+04    0.52802E+02   -0.33655E+02
  1619    0.10053E+04    0.52804E+02   -0.34765E+02
  1620    0.10034E+04    0.52801E+02   -0.35874E+02
  1621    0.10016E+04    0.52791E+02   -0.36982E+02
  1622    0.99983E+03    0.52775E+02   -0.38086E+02
  1623    0.99817E+03    0.52752E+02   -0.39189E+02
  1624    0.99659E+03    0.52724E+02   -0.40288E+02
  1625    0.99509E+03    0.52688E+02   -0.41385E+02
  1626    0.99368E+03    0.52648E+02   -0.42476E+02
  1627    0.99235E+03    0.52600E+02   -0.43564E+02
  1628    0.99111E+03    0.52547E+02   -0.44647E+02
  1629    0.98994E+03    0.52486E+02   -0.45725E+02
  1630    0.98886E+03    0.52421E+02   -0.46797E+02
  1631    0.98786E+03    0.52348E+02   -0.47863E+02
  1632    0.98694E+03    0.52270E+02   -0.48922E+02
  1633    0.98610E+03    0.52186E+02   -0.49975E+02
  1634    0.98533E+03    0.52096E+02   -0.51020E+02
  1635    0.98464E+03    0.51999E+02   -0.52058E+02
  1636    0.98404E+03    0.51897E+02   -0.53088E+02
  1637    0.98350E+03    0.51789E+02   -0.54109E+02
  1638    0.98304E+03    0.51675E+02   -0.55121E+02
  1639    0.98266E+03    0.51555E+02   -0.56125E+02
  1640    0.98235E+03    0.51430E+02   -0.57118E+02
  1641    0.98211E+03    0.51298E+02   -0.58102E+02
  1642    0.98194E+03    0.51161E+02   -0.59075E+02
  1643    0.98185E+03    0.51018E+02   -0.60038E+02
  1644    0.98182E+03    0.50871E+02   -0.60990E+02
  1645    0.98186E+03    0.50717E+02   -0.61930E+02
  1646    0.98197E+03    0.50558E+02   -0.62859E+02
  1647    0.98215E+03    0.50393E+02   -0.63776E+02
  1648    0.98239E+03    0.50224E+02   -0.64680E+02
  1649    0.98269E+03    0.50048E+02   -0.65572E+02
  1650    0.98306E+03    0.49868E+02   -0.66450E+02
  1651    0.98349E+03    0.49684E+02   -0.67316E+02
  1652    0.98398E+03    0.49493E+02   -0.68167E+02
  1653    0.98453E+03    0.49298E+02   -0.69005E+02
  1654    0.98514E+03    0.49097E+02   -0.69828E+02
  1655    0.98581E+03    0.48893E+02   -0.70637E+02
  1656    0.98653E+03    0.48683E+02   -0.71431E+02
  1657    0.98730E+03    0.48469E+02   -0.72210E+02
  1658    0.98813E+03    0.48249E+02   -0.72974E+02
  1659    0.98902E+03    0.48026E+02   -0.73722E+02
  1660    0.98995E+03    0.47798E+02   -0.74454E+02
  1661    0.99093E+03    0.47566E+02   -0.75170E+02
  1662    0.99196E+03    0.47330E+02   -0.75870E+02
  1663    0.99304E+03    0.47090E+02   -0.76554E+02
  1664    0.99416E+03    0.46845E+02   -0.77220E+02
  1665    0.99532E+03    0.46597E+02   -0.77870E+02
  1666    0.99653E+03    0.46344E+02   -0.78502E+02
  1667    0.99778E+03    0.46088E+02   -0.79118E+02
  1668    0.99907E+03    0.45828E+02   -0.79715E+02
  1669    0.10004E+04    0.45565E+02   -0.80295E+02
  1670    0.10018E+04    0.45298E+02   -0.80857E+02
  1671    0.10032E+04    0.45029E+02   -0.81401E+02
  1672    0.10046E+04    0.44755E+02   -0.81927E+02
  1673    0.10061E+04    0.44479E+02   -0.82434E+02
  1674    0.10076E+04    0.44199E+02   -0.82923E+02
  1675    0.10091E+04    0.43917E+02   -0.83394E+02
  1676    0.10107E+04    0.43631E+02   -0.83844E+02
  1677    0.10122E+04    0.43343E+02   -0.84278E+02
  1678    0.10139E+04    0.43052E+02   -0.84691E+02
  1679    0.10155E+04    0.42759E+02   -0.85086E+02
  1680    0.10171E+04    0.42463E+02   -0.85460E+02
  1681    0.10188E+04    0.42166E+02   -0.85817E+02
  1682    0.10205E+04    0.41865E+02   -0.86153E+02
  1683    0.10222E+04    0.41563E+02   -0.86471E+02
  1684    0.10240E+04    0.41258E+02   -0.86768E+02
  1685    0.10257E+04    0.40953E+02   -0.87046E+02
  1686    0.10275E+04    0.40644E+02   -0.87305E+02
  1687    0.10293E+04    0.40335E+02   -0.87544E+02
  1688    0.10311E+04    0.40024E+02   -0.87763E+02
  1689    0.10328E+04    0.39712E+02   -0.87963E+02
  1690    0.10346E+04    0.39397E+02   -0.88142E+02
  1691    0.10365E+04    0.39083E+02   -0.88303E+02
  1692    0.10383E+04    0.38766E+02   -0.88443E+02
  1693    0.10401E+04    0.38449E+02   -0.88565E+02
  1694    0.10419E+04    0.38131E+02   -0.88666E+02
  1695    0.10437E+04    0.37813E+02   -0.88748E+02
  1696    0.10456E+04    0.37493E+02   -0.88810E+02
  1697    0.10474E+04    0.37174E+02   -0.88853E+02
  1698    0.10492E+04    0.36853E+02   -0.88876E+02
  1699    0.10510E+04    0.36533E+02   -0.88880E+02
  1700    0.10528E+04    0.36212E+02   -0.88864E+02
  1701    0.10546E+04    0.35891E+02   -0.88830E+02
  1702    0.10564E+04    0.35570E+02   -0.88775E+02
  1703    0.10582E+04    0.35250E+02   -0.88703E+02
  1704    0.10600E+04    0.34929E+02   -0.88610E+02
  1705    0.10617E+04    0.34609E+02   -0.88500E+02
  1706    0.10635E+04    0.34290E+02   -0.88370E+02
  1707    0.10652E+04    0.33971E+02   -0.88222E+02
  1708    0.10669E+04    0.33653E+02   -0.88054E+02
  1709    0.10686E+04    0.33335E+02   -0.87869E+02
  1710    0.10703E+04    0.33019E+02   -0.87665E+02
  1711    0.10719E+04    0.32704E+02   -0.87444E+02
  1712    0.10736E+04    0.32389E+02   -0.87205E+02
  1713    0.10752E+04    0.32076E+02   -0.86947E+02
  1714    0.10767E+04    0.31765E+02   -0.86673E+02
  1715    0.10783E+04    0.31454E+02   -0.86379E+02
  1716    0.10798E+04    0.31146E+02   -0.86070E+02
  1717    0.10813E+04    0.30838E+02   -0.85743E+02
  1718    0.10828E+04    0.30533E+02   -0.85400E+02
  1719    0.10843E+04    0.30230E+02   -0.85038E+02
  1720    0.10857E+04    0.29928E+02   -0.84662E+02
  1721    0.10871E+04    0.29629E+02   -0.84268E+02
  1722    0.10884E+04    0.29331E+02   -0.83860E+02
  1723    0.10897E+04    0.29036E+02   -0.83434E+02
  1724    0.10910E+04    0.28744E+02   -0.82994E+02
  1725    0.10923E+04    0.28453E+02   -0.82537E+02
  1726    0.10935E+04    0.28166E+02   -0.82067E+02
  1727    0.10946E+04    0.27880E+02   -0.81580E+02
  1728    0.10958E+04    0.27598E+02   -0.81081E+02
  1729    0.10969E+04    0.27318E+02   -0.80565E+02
  1730    0.10979E+04    0.27042E+02   -0.80037E+02
  1731    0.10989E+04    0.26768E+02   -0.79493E+02
  1732    0.10999E+04    0.26497E+02   -0.78938E+02
  1733    0.11008E+04    0.26230E+02   -0.78367E+02
  1734    0.11017E+04    0.25965E+02   -0.77785E+02
  1735    0.11025E+04    0.25704E+02   -0.77189E+02
  1736    0.11033E+04    0.25447E+02   -0.76582E+02
  1737    0.11041E+04    0.25192E+02   -0.75961E+02
  1738    0.11048E+04    0.24942E+02   -0.75330E+02
  1739    0.11054E+04    0.24695E+02   -0.74686E+02
  1740    0.11060E+04    0.24452E+02   -0.74032E+02
  1741    0.11066E+04    0.24212E+02   -0.73366E+02
  1742    0.11071E+04    0.23976E+02   -0.72691E+02
  1743    0.11075E+04    0.23744E+02   -0.72004E+02
  1744    0.11079E+04    0.23516E+02   -0.71308E+02
  1745    0.11083E+04    0.23292E+02   -0.70601E+02
  1746    0.11086E+04    0.23073E+02   -0.69886E+02
  1747    0.11088E+04    0.22857E+02   -0.69161E+02
  1748    0.11090E+04    0.22645E+02   -0.68429E+02
  1749    0.11092E+04    0.22438E+02   -0.67687E+02
  1750    0.11092E+04    0.22235E+02   -0.66938E+02
  1751    0.11093E+04    0.22036E+02   -0.66180E+02
  1752    0.11093E+04    0.21842E+02   -0.65416E+02
  1753    0.11092E+04    0.21652E+02   -0.64644E+02
  1754    0.11091E+04    0.21467E+02   -0.63866E+02
  1755    0.11089E+04    0.21286E+02   -0.63081E+02
  1756    0.11086E+04    0.21110E+02   -0.62291E+02
  1757    0.11083E+04    0.20939E+02   -0.61495E+02
  1758    0.11080E+04    0.20772E+02   -0.60694E+02
  1759    0.11076E+04    0.20610E+02   -0.59887E+02
  1760    0.11071E+04    0.20453E+02   -0.59076E+02
  1761    0.11066E+04    0.20300E+02   -0.58261E+02
  1762    0.11060E+04    0.20152E+02   -0.57442E+02
  1763    0.11054E+04    0.20010E+02   -0.56619E+02
  1764    0.11047E+04    0.19872E+02   -0.55794E+02
  1765    0.11040E+04    0.19738E+02   -0.54964E+02
  1766    0.11032E+04    0.19610E+02   -0.54133E+02
  1767    0.11023E+04    0.19487E+02   -0.53300E+02
  1768    0.11014E+04    0.19368E+02   -0.52465E+02
  1769    0.11004E+04    0.19255E+02   -0.51628E+02
  1770    0.10994E+04    0.19147E+02   -0.50790E+02
  1771    0.10983E+04    0.19043E+02   -0.49951E+02
  1772    0.10972E+04    0.18945E+02   -0.49113E+02
  1773    0.10960E+04    0.18851E+02   -0.48273E+02
  1774    0.10947E+04    0.18763E+02   -0.47435E+02
  1775    0.10934E+04    0.18680E+02   -0.46596E+02
  1776    0.10921E+04    0.18602E+02   -0.45759E+02
  1777    0.10907E+04    0.18528E+02   -0.44923E+02
  1778    0.10892E+04    0.18460E+02   -0.44089E+02
  1779    0.10877E+04    0.18397E+02   -0.43257E+02
  1780    0.10861E+04    0.18339E+02   -0.42426E+02
  1781    0.10845E+04    0.18286E+02   -0.41599E+02
  1782    0.10828E+04    0.18237E+02   -0.40774E+02
  1783    0.10810E+04    0.18194E+02   -0.39953E+02
  1784    0.10792E+04    0.18156E+02   -0.39135E+02
  1785    0.10774E+04    0.18123E+02   -0.38322E+02
  1786    0.10755E+04    0.18095E+02   -0.37512E+02
  1787    0.10736E+04    0.18071E+02   -0.36707E+02
  1788    0.10716E+04    0.18053E+02   -0.35907E+02
  1789    0.10695E+04    0.18040E+02   -0.35112E+02
  1790    0.10674E+04    0.18031E+02   -0.34323E+02
  1791    0.10653E+04    0.18027E+02   -0.33539E+02
  1792    0.10631E+04    0.18028E+02   -0.32762E+02
  1793    0.10609E+04    0.18034E+02   -0.31991E+02
  1794    0.10586E+04    0.18045E+02   -0.31226E+02
  1795    0.10563E+04    0.18060E+02   -0.30469E+02
  1796    0.10539E+04    0.18080E+02   -0.29718E+02
  1797    0.10515E+04    0.18104E+02   -0.28976E+02
  1798    0.10490E+04    0.18134E+02   -0.28240E+02
  1799    0.10465E+04    0.18167E+02   -0.27514E+02
  1800    0.10439E+04    0.18206E+02   -0.26795E+02
  1801    0.10413E+04    0.18249E+02   -0.26085E+02
  1802    0.10387E+04    0.18296E+02   -0.25384E+02
  1803    0.10360E+04    0.18347E+02   -0.24692E+02
  1804    0.10333E+04    0.18403E+02   -0.24009E+02
  1805    0.10306E+04    0.18464E+02   -0.23337E+02
  1806    0.10278E+04    0.18528E+02   -0.22673E+02
  1807    0.10249E+04    0.18597E+02   -0.22020E+02
  1808    0.10221E+04    0.18670E+02   -0.21378E+02
  1809    0.10192E+04    0.18746E+02   -0.20746E+02
  1810    0.10162E+04    0.18827E+02   -0.20124E+02
  1811    0.10133E+04    0.18912E+02   -0.19514E+02
  1812    0.10103E+04    0.19001E+02   -0.18915E+02
  1813    0.10072E+04    0.19093E+02   -0.18327E+02
  1814    0.10042E+04    0.19190E+02   -0.17751E+02
  1815    0.10011E+04    0.19290E+02   -0.17186E+02
  1816    0.99795E+03    0.19393E+02   -0.16634E+02
  1817    0.99480E+03    0.19501E+02   -0.16093E+02
  1818    0.99162E+03    0.19612E+02   -0.15565E+02
  1819    0.98842E+03    0.19726E+02   -0.15050E+02
  1820    0.98518E+03    0.19843E+02   -0.14547E+02
  1821    0.98193E+03    0.19964E+02   -0.14057E+02
  1822    0.97865E+03    0.20088E+02   -0.13580E+02
  1823    0.97535E+03    0.20216E+02   -0.13116E+02
  1824    0.97202E+03    0.20346E+02   -0.12665E+02
  1825    0.96868E+03    0.20479E+02   -0.12228E+02
  1826    0.96531E+03    0.20615E+02   -0.11804E+02
  1827    0.96193E+03    0.20755E+02   -0.11394E+02
  1828    0.95853E+03    0.20896E+02   -0.10998E+02
  1829    0.95512E+03    0.21041E+02   -0.10615E+02
  1830    0.95169E+03    0.21188E+02   -0.10247E+02
  1831    0.94825E+03    0.21338E+02   -0.98921E+01
  1832    0.94478E+03    0.21490E+02   -0.95519E+01
  1833    0.94132E+03    0.21644E+02   -0.92258E+01
  1834    0.93783E+03    0.21801E+02   -0.89142E+01
  1835    0.93435E+03    0.21960E+02   -0.86168E+01
  1836    0.93085E+03    0.22121E+02   -0.83342E+01
  1837    0.92734E+03    0.22284E+02   -0.80657E+01
  1838    0.92382E+03    0.22449E+02   -0.78122E+01
  1839    0.92030E+03    0.22616E+02   -0.75731E+01
  1840    0.91677E+03    0.22785E+02   -0.73489E+01
  1841    0.91325E+03    0.22955E+02   -0.71392E+01
  1842    0.90972E+03    0.23127E+02   -0.69441E+01
  1843    0.90618E+03    0.23301E+02   -0.67642E+01
  1844    0.90265E+03    0.23476E+02   -0.65987E+01
  1845    0.89911E+03    0.23652E+02   -0.64484E+01
  1846    0.89558E+03    0.23829E+02   -0.63124E+01
  1847    0.89205E+03    0.24008E+02   -0.61918E+01
  1848    0.88852E+03    0.24188E+02   -0.60854E+01
  1849    0.88500E+03    0.24368E+02   -0.59943E+01
  1850    0.88149E+03    0.24550E+02   -0.59175E+01
  1851    0.87797E+03    0.24732E+02   -0.58558E+01
  1852    0.87447E+03    0.24915E+02   -0.58084E+01
  1853    0.87098E+03    0.25099E+02   -0.57762E+01
  1854    0.86749E+03    0.25283E+02   -0.57580E+01
  1855    0.86402E+03    0.25468E+02   -0.57550E+01
  1856    0.86056E+03    0.25653E+02   -0.57659E+01
  1857    0.85710E+03    0.25838E+02   -0.57918E+01
  1858    0.85367E+03    0.26024E+02   -0.58316E+01
  1859    0.85024E+03    0.26209E+02   -0.58862E+01
  1860    0.84684E+03    0.26395E+02   -0.59545E+01
  1861    0.84344E+03    0.26581E+02   -0.60376E+01
  1862    0.84007E+03    0.26766E+02   -0.61342E+01
  1863    0.83671E+03    0.26951E+02   -0.62453E+01
  1864    0.83338E+03    0.27136E+02   -0.63697E+01
  1865    0.83006E+03    0.27320E+02   -0.65084E+01
  1866    0.82676E+03    0.27504E+02   -0.66603E+01
  1867    0.82349E+03    0.27687E+02   -0.68263E+01
  1868    0.82023E+03    0.27870E+02   -0.70050E+01
  1869    0.81700E+03    0.28051E+02   -0.71976E+01
  1870    0.81380E+03    0.28232E+02   -0.74029E+01
  1871    0.81061E+03    0.28412E+02   -0.76216E+01
  1872    0.80746E+03    0.28591E+02   -0.78528E+01
  1873    0.80433E+03    0.28769E+02   -0.80972E+01
  1874    0.80123E+03    0.28946E+02   -0.83535E+01
  1875    0.79816E+03    0.29121E+02   -0.86229E+01
  1876    0.79511E+03    0.29296E+02   -0.89039E+01
  1877    0.79210E+03    0.29468E+02   -0.91976E+01
  1878    0.78911E+03    0.29640E+02   -0.95027E+01
  1879    0.78616E+03    0.29809E+02   -0.98200E+01
  1880    0.78324E+03    0.29977E+02   -0.10148E+02
  1881    0.78035E+03    0.30143E+02   -0.10489E+02
  1882    0.77749E+03    0.30308E+02   -0.10839E+02
  1883    0.77467E+03    0.30471E+02   -0.11202E+02
  1884    0.77188E+03    0.30631E+02   -0.11575E+02
  1885    0.76912E+03    0.30790E+02   -0.11958E+02
  1886    0.76641E+03    0.30947E+02   -0.12352E+02
  1887    0.76372E+03    0.31101E+02   -0.12757E+02
  1888    0.76108E+03    0.31253E+02   -0.13170E+02
  1889    0.75847E+03    0.31403E+02   -0.13595E+02
  1890    0.75590E+03    0.31551E+02   -0.14028E+02
  1891    0.75336E+03    0.31696E+02   -0.14471E+02
  1892    0.75087E+03    0.31839E+02   -0.14923E+02
  1893    0.74842E+03    0.31979E+02   -0.15384E+02
  1894    0.74600E+03    0.32117E+02   -0.15853E+02
  1895    0.74363E+03    0.32252E+02   -0.16331E+02
  1896    0.74129E+03    0.32384E+02   -0.16817E+02
  1897    0.73900E+03    0.32513E+02   -0.17312E+02
  1898    0.73675E+03    0.32640E+02   -0.17813E+02
  1899    0.73454E+03    0.32764E+02   -0.18323E+02
  1900    0.73237E+03    0.32885E+02   -0.18839E+02
  1901    0.73024E+03    0.33003E+02   -0.19362E+02
  1902    0.72816E+03    0.33118E+02   -0.19892E+02
  1903    0.72612E+03    0.33229E+02   -0.20429E+02
  1904    0.72412E+03    0.33338E+02   -0.20972E+02
  1905    0.72217E+03    0.33443E+02   -0.21521E+02
  1906    0.72026E+03    0.33546E+02   -0.22075E+02
  1907    0.71840E+03    0.33645E+02   -0.22635E+02
  1908    0.71657E+03    0.33740E+02   -0.23200E+02
  1909    0.71480E+03    0.33833E+02   -0.23770E+02
  1910    0.71306E+03    0.33922E+02   -0.24345E+02
  1911    0.71138E+03    0.34007E+02   -0.24924E+02
  1912    0.70973E+03    0.34089E+02   -0.25507E+02
  1913    0.70814E+03    0.34168E+02   -0.26094E+02
  1914    0.70658E+03    0.34243E+02   -0.26685E+02
  1915    0.70508E+03    0.34315E+02   -0.27279E+02
  1916    0.70361E+03    0.34382E+02   -0.27876E+02
  1917    0.70220E+03    0.34447E+02   -0.28476E+02
  1918    0.70082E+03    0.34507E+02   -0.29078E+02
  1919    0.69950E+03    0.34565E+02   -0.29683E+02
  1920    0.69822E+03    0.34618E+02   -0.30290E+02
  1921    0.69698E+03    0.34668E+02   -0.30898E+02
  1922    0.69579E+03    0.34713E+02   -0.31508E+02
  1923    0.69464E+03    0.34756E+02   -0.32119E+02
  1924    0.69354E+03    0.34794E+02   -0.32731E+02
  1925    0.69248E+03    0.34829E+02   -0.33344E+02
  1926    0.69147E+03    0.34859E+02   -0.33957E+02
  1927    0.69050E+03    0.34887E+02   -0.34570E+02
  1928    0.68958E+03    0.34910E+02   -0.35183E+02
  1929    0.68870E+03    0.34929E+02   -0.35796E+02
  1930    0.68786E+03    0.34945E+02   -0.36407E+02
  1931    0.68707E+03    0.34957E+02   -0.37018E+02
  1932    0.68632E+03    0.34964E+02   -0.37628E+02
  1933    0.68562E+03    0.34968E+02   -0.38237E+02
  1934    0.68496E+03    0.34968E+02   -0.38843E+02
  1935    0.68434E+03    0.34965E+02   -0.39448E+02
  1936    0.68376E+03    0.34957E+02   -0.40050E+02
  1937    0.68323E+03    0.34946E+02   -0.40650E+02
  1938    0.68273E+03    0.34931E+02   -0.41247E+02
  1939    0.68228E+03    0.34912E+02   -0.41841E+02
  1940    0.68187E+03    0.34889E+02   -0.42432E+02
  1941    0.68150E+03    0.34862E+02   -0.43019E+02
  1942    0.68117E+03    0.34832E+02   -0.43603E+02
  1943    0.68088E+03    0.34798E+02   -0.44183E+02
  1944    0.68063E+03    0.34760E+02   -0.44758E+02
  1945    0.68042E+03    0.34718E+02   -0.45329E+02
  1946    0.68024E+03    0.34672E+02   -0.45896E+02
  1947    0.68011E+03    0.34623E+02   -0.46457E+02
  1948    0.68001E+03    0.34570E+02   -0.47013E+02
  1949    0.67995E+03    0.34514E+02   -0.47565E+02
  1950    0.67992E+03    0.34453E+02   -0.48110E+02
  1951    0.67994E+03    0.34389E+02   -0.48649E+02
  1952    0.67998E+03    0.34322E+02   -0.49183E+02
  1953    0.68006E+03    0.34251E+02   -0.49710E+02
  1954    0.68018E+03    0.34176E+02   -0.50231E+02
  1955    0.68033E+03    0.34098E+02   -0.50745E+02
  1956    0.68051E+03    0.34016E+02   -0.51252E+02
  1957    0.68073E+03    0.33931E+02   -0.51752E+02
  1958    0.68098E+03    0.33842E+02   -0.52245E+02
  1959    0.68126E+03    0.33751E+02   -0.52730E+02
  1960    0.68157E+03    0.33655E+02   -0.53208E+02
  1961    0.68191E+03    0.33557E+02   -0.53678E+02
  1962    0.68228E+03    0.33454E+02   -0.54139E+02
  1963    0.68268E+03    0.33349E+02   -0.54593E+02
  1964    0.68310E+03    0.33241E+02   -0.55038E+02
  1965    0.68355E+03    0.33129E+02   -0.55475E+02
  1966    0.68403E+03    0.33014E+02   -0.55902E+02
  1967    0.68454E+03    0.32897E+02   -0.56321E+02
  1968    0.68507E+03    0.32776E+02   -0.56731E+02
  1969    0.68563E+03    0.32652E+02   -0.57132E+02
  1970    0.68620E+03    0.32525E+02   -0.57523E+02
  1971    0.68681E+03    0.32396E+02   -0.57905E+02
  1972    0.68743E+03    0.32263E+02   -0.58276E+02
  1973    0.68808E+03    0.32128E+02   -0.58639E+02
  1974    0.68875E+03    0.31990E+02   -0.58991E+02
  1975    0.68944E+03    0.31849E+02   -0.59333E+02
  1976    0.69015E+03    0.31706E+02   -0.59666E+02
  1977    0.69087E+03    0.31560E+02   -0.59987E+02
  1978    0.69162E+03    0.31412E+02   -0.60299E+02
  1979    0.69238E+03    0.31261E+02   -0.60599E+02
  1980    0.69316E+03    0.31108E+02   -0.60890E+02
  1981    0.69394E+03    0.30952E+02   -0.61169E+02
